time	V(bit_1)-1.5	V(bit_2)-3	V(bit_3)-4.5	V(clk)	V(reset)-6
6.500000000000000e-009	-6.784521e-001	-2.997284e+000	-4.499169e+000	1.000000e+000	-6.000000e+000
6.501000000000001e-009	-6.763209e-001	-2.997167e+000	-4.499157e+000	1.000000e+000	-6.000000e+000
6.501100000000000e-009	-6.780601e-001	-2.998815e+000	-4.500798e+000	9.000000e-001	-6.000000e+000
6.501300000000000e-009	-6.810663e-001	-3.001586e+000	-4.503542e+000	7.000000e-001	-6.000000e+000
6.501600000000001e-009	-6.850737e-001	-3.005515e+000	-4.507443e+000	4.000000e-001	-6.000000e+000
6.502000000000001e-009	-6.901505e-001	-3.011009e+000	-4.512926e+000	0.000000e+000	-6.000000e+000
6.502040000000001e-009	-6.896682e-001	-3.010504e+000	-4.512425e+000	0.000000e+000	-6.000000e+000
6.502120000000001e-009	-6.890590e-001	-3.009972e+000	-4.511902e+000	0.000000e+000	-6.000000e+000
6.502280000000001e-009	-6.882800e-001	-3.009560e+000	-4.511514e+000	0.000000e+000	-6.000000e+000
6.502587937560832e-009	-6.869476e-001	-3.009025e+000	-4.511029e+000	0.000000e+000	-6.000000e+000
6.503203812682494e-009	-6.844020e-001	-3.008016e+000	-4.510121e+000	0.000000e+000	-6.000000e+000
6.504435562925818e-009	-6.796925e-001	-3.006205e+000	-4.508509e+000	0.000000e+000	-6.000000e+000
6.506899063412465e-009	-6.713223e-001	-3.003223e+000	-4.505891e+000	0.000000e+000	-6.000000e+000
6.511826064385759e-009	-6.570083e-001	-2.998975e+000	-4.502305e+000	0.000000e+000	-6.000000e+000
6.521591689385759e-009	-6.326430e-001	-2.993721e+000	-4.498321e+000	0.000000e+000	-6.000000e+000
6.531357314385759e-009	-6.112963e-001	-2.990920e+000	-4.496715e+000	0.000000e+000	-6.000000e+000
6.541122939385759e-009	-5.927911e-001	-2.989855e+000	-4.496673e+000	0.000000e+000	-6.000000e+000
6.550888564385759e-009	-5.767945e-001	-2.989701e+000	-4.497264e+000	0.000000e+000	-6.000000e+000
6.560654189385759e-009	-5.626655e-001	-2.990147e+000	-4.497952e+000	0.000000e+000	-6.000000e+000
6.570419814385759e-009	-5.497838e-001	-2.991314e+000	-4.498532e+000	0.000000e+000	-6.000000e+000
6.580185439385759e-009	-5.379008e-001	-2.993283e+000	-4.498961e+000	0.000000e+000	-6.000000e+000
6.589951064385759e-009	-5.272371e-001	-2.995818e+000	-4.499256e+000	0.000000e+000	-6.000000e+000
6.599716689385758e-009	-5.182218e-001	-2.998532e+000	-4.499444e+000	0.000000e+000	-6.000000e+000
6.609482314385758e-009	-5.110258e-001	-3.001025e+000	-4.499556e+000	0.000000e+000	-6.000000e+000
6.619247939385758e-009	-5.054629e-001	-3.002825e+000	-4.499617e+000	0.000000e+000	-6.000000e+000
6.629013564385758e-009	-5.011989e-001	-3.003660e+000	-4.499644e+000	0.000000e+000	-6.000000e+000
6.638779189385758e-009	-4.979181e-001	-3.003779e+000	-4.499650e+000	0.000000e+000	-6.000000e+000
6.648544814385758e-009	-4.954014e-001	-3.003601e+000	-4.499642e+000	0.000000e+000	-6.000000e+000
6.658310439385758e-009	-4.935259e-001	-3.003370e+000	-4.499627e+000	0.000000e+000	-6.000000e+000
6.668076064385758e-009	-4.922194e-001	-3.003162e+000	-4.499607e+000	0.000000e+000	-6.000000e+000
6.677841689385758e-009	-4.914066e-001	-3.002910e+000	-4.499587e+000	0.000000e+000	-6.000000e+000
6.687607314385758e-009	-4.909861e-001	-3.002547e+000	-4.499568e+000	0.000000e+000	-6.000000e+000
6.697372939385758e-009	-4.908516e-001	-3.002095e+000	-4.499552e+000	0.000000e+000	-6.000000e+000
6.707138564385757e-009	-4.909102e-001	-3.001617e+000	-4.499538e+000	0.000000e+000	-6.000000e+000
6.716904189385757e-009	-4.911094e-001	-3.001144e+000	-4.499526e+000	0.000000e+000	-6.000000e+000
6.726669814385757e-009	-4.914362e-001	-3.000702e+000	-4.499519e+000	0.000000e+000	-6.000000e+000
6.736435439385757e-009	-4.918691e-001	-3.000313e+000	-4.499514e+000	0.000000e+000	-6.000000e+000
6.740234375000001e-009	-4.920688e-001	-3.000188e+000	-4.499513e+000	0.000000e+000	-6.000000e+000
6.742402128771513e-009	-4.921966e-001	-3.000130e+000	-4.499513e+000	0.000000e+000	-6.000000e+000
6.745664492456977e-009	-4.923996e-001	-3.000054e+000	-4.499512e+000	0.000000e+000	-6.000000e+000
6.746664492456976e-009	-4.924643e-001	-3.000033e+000	-4.499512e+000	0.000000e+000	-6.000000e+000
6.748000000000002e-009	-4.925530e-001	-3.000007e+000	-4.499512e+000	0.000000e+000	-6.000000e+000
6.749000000000001e-009	-4.926202e-001	-2.999989e+000	-4.499512e+000	0.000000e+000	-6.000000e+000
6.750000000000001e-009	-4.926746e-001	-2.999960e+000	-4.499500e+000	8.271806e-013	-6.000000e+000
6.750100000000001e-009	-4.907978e-001	-2.997548e+000	-4.497046e+000	1.000000e-001	-6.000000e+000
6.750300000000001e-009	-4.875134e-001	-2.993515e+000	-4.492942e+000	3.000000e-001	-6.000000e+000
6.750600000000000e-009	-4.829613e-001	-2.988421e+000	-4.487802e+000	6.000000e-001	-6.000000e+000
6.751000000000000e-009	-4.769106e-001	-2.982264e+000	-4.481699e+000	1.000000e+000	-6.000000e+000
6.751040000000001e-009	-4.772623e-001	-2.982810e+000	-4.482254e+000	1.000000e+000	-6.000000e+000
6.751120000000001e-009	-4.776123e-001	-2.983401e+000	-4.482862e+000	1.000000e+000	-6.000000e+000
6.751280000000000e-009	-4.778668e-001	-2.983913e+000	-4.483408e+000	1.000000e+000	-6.000000e+000
6.751600000000001e-009	-4.782045e-001	-2.984648e+000	-4.484199e+000	1.000000e+000	-6.000000e+000
6.752240000000001e-009	-4.787991e-001	-2.985958e+000	-4.485592e+000	1.000000e+000	-6.000000e+000
6.753520000000001e-009	-4.797639e-001	-2.988135e+000	-4.487879e+000	1.000000e+000	-6.000000e+000
6.756080000000002e-009	-4.812115e-001	-2.991361e+000	-4.491176e+000	1.000000e+000	-6.000000e+000
6.761200000000004e-009	-4.832795e-001	-2.995467e+000	-4.495246e+000	1.000000e+000	-6.000000e+000
6.770211209381560e-009	-4.858029e-001	-2.999653e+000	-4.499327e+000	1.000000e+000	-6.000000e+000
6.779976834381560e-009	-4.875925e-001	-3.001991e+000	-4.501556e+000	1.000000e+000	-6.000000e+000
6.789742459381560e-009	-4.892809e-001	-3.002566e+000	-4.502113e+000	1.000000e+000	-6.000000e+000
6.799508084381560e-009	-4.925711e-001	-3.002046e+000	-4.501723e+000	1.000000e+000	-6.000000e+000
6.809273709381559e-009	-4.990917e-001	-3.001259e+000	-4.501113e+000	1.000000e+000	-6.000000e+000
6.819039334381559e-009	-5.097837e-001	-3.000612e+000	-4.500607e+000	1.000000e+000	-6.000000e+000
6.828804959381559e-009	-5.252321e-001	-3.000149e+000	-4.500243e+000	1.000000e+000	-6.000000e+000
6.838570584381559e-009	-5.461000e-001	-2.999832e+000	-4.499994e+000	1.000000e+000	-6.000000e+000
6.848336209381559e-009	-5.731679e-001	-2.999619e+000	-4.499826e+000	1.000000e+000	-6.000000e+000
6.858101834381559e-009	-6.069352e-001	-2.999478e+000	-4.499712e+000	1.000000e+000	-6.000000e+000
6.867867459381559e-009	-6.471604e-001	-2.999387e+000	-4.499636e+000	1.000000e+000	-6.000000e+000
6.877633084381559e-009	-6.928806e-001	-2.999330e+000	-4.499584e+000	1.000000e+000	-6.000000e+000
6.887398709381559e-009	-7.427037e-001	-2.999298e+000	-4.499551e+000	1.000000e+000	-6.000000e+000
6.897164334381559e-009	-7.948655e-001	-2.999282e+000	-4.499529e+000	1.000000e+000	-6.000000e+000
6.906929959381559e-009	-8.471061e-001	-2.999278e+000	-4.499516e+000	1.000000e+000	-6.000000e+000
6.916695584381558e-009	-8.971006e-001	-2.999282e+000	-4.499508e+000	1.000000e+000	-6.000000e+000
6.926461209381558e-009	-9.434687e-001	-2.999290e+000	-4.499505e+000	1.000000e+000	-6.000000e+000
6.936226834381558e-009	-9.860844e-001	-2.999300e+000	-4.499503e+000	1.000000e+000	-6.000000e+000
6.945992459381558e-009	-1.025472e+000	-2.999305e+000	-4.499504e+000	1.000000e+000	-6.000000e+000
6.955758084381558e-009	-1.062285e+000	-2.999300e+000	-4.499506e+000	1.000000e+000	-6.000000e+000
6.965523709381558e-009	-1.097083e+000	-2.999286e+000	-4.499508e+000	1.000000e+000	-6.000000e+000
6.975289334381558e-009	-1.130195e+000	-2.999269e+000	-4.499511e+000	1.000000e+000	-6.000000e+000
6.985054959381558e-009	-1.161903e+000	-2.999255e+000	-4.499514e+000	1.000000e+000	-6.000000e+000
6.990234375000000e-009	-1.178154e+000	-2.999251e+000	-4.499516e+000	1.000000e+000	-6.000000e+000
6.991234375000000e-009	-1.181191e+000	-2.999251e+000	-4.499516e+000	1.000000e+000	-6.000000e+000
6.993234375000000e-009	-1.187131e+000	-2.999251e+000	-4.499516e+000	1.000000e+000	-6.000000e+000
6.995999999999999e-009	-1.195284e+000	-2.999254e+000	-4.499517e+000	1.000000e+000	-6.000000e+000
6.997000000000000e-009	-1.198221e+000	-2.999256e+000	-4.499518e+000	1.000000e+000	-6.000000e+000
6.998000000000000e-009	-1.201150e+000	-2.999259e+000	-4.499518e+000	1.000000e+000	-6.000000e+000
6.999000000000000e-009	-1.204075e+000	-2.999262e+000	-4.499518e+000	1.000000e+000	-6.000000e+000
7.000000000000000e-009	-1.206985e+000	-2.999251e+000	-4.499505e+000	1.000000e+000	-6.000000e+000
7.000099999999999e-009	-1.207283e+000	-2.999258e+000	-4.499512e+000	1.000000e+000	-5.900000e+000
7.000300000000000e-009	-1.207868e+000	-2.999261e+000	-4.499515e+000	1.000000e+000	-5.700000e+000
7.000600000000000e-009	-1.208739e+000	-2.999259e+000	-4.499510e+000	1.000000e+000	-5.400000e+000
7.001000000000000e-009	-1.209902e+000	-2.999258e+000	-4.499504e+000	1.000000e+000	-5.000000e+000
7.001040000000001e-009	-1.210807e+000	-3.000103e+000	-4.500341e+000	9.600000e-001	-5.000000e+000
7.001120000000000e-009	-1.212248e+000	-3.001393e+000	-4.501612e+000	8.800000e-001	-5.000000e+000
7.001280000000000e-009	-1.214640e+000	-3.003455e+000	-4.503641e+000	7.200000e-001	-5.000000e+000
7.001548651791918e-009	-1.218591e+000	-3.006945e+000	-4.507085e+000	4.513482e-001	-5.000000e+000
7.002000000000000e-009	-1.225444e+000	-3.013167e+000	-4.513225e+000	0.000000e+000	-5.000000e+000
7.002045134820809e-009	-1.225092e+000	-3.012659e+000	-4.512722e+000	0.000000e+000	-5.000000e+000
7.002135404462426e-009	-1.224814e+000	-3.012127e+000	-4.512198e+000	0.000000e+000	-5.000000e+000
7.002315943745659e-009	-1.224824e+000	-3.011708e+000	-4.511794e+000	0.000000e+000	-5.000000e+000
7.002660491886518e-009	-1.225063e+000	-3.011151e+000	-4.511260e+000	0.000000e+000	-5.000000e+000
7.003349588168237e-009	-1.225634e+000	-3.010114e+000	-4.510261e+000	0.000000e+000	-5.000000e+000
7.004727780731674e-009	-1.227103e+000	-3.008294e+000	-4.508508e+000	0.000000e+000	-5.000000e+000
7.007484165858550e-009	-1.231047e+000	-3.005386e+000	-4.505718e+000	0.000000e+000	-5.000000e+000
7.012996936112300e-009	-1.241495e+000	-3.001481e+000	-4.501976e+000	0.000000e+000	-5.000000e+000
7.022762561112300e-009	-1.264013e+000	-2.997926e+000	-4.498341e+000	0.000000e+000	-5.000000e+000
7.032528186112299e-009	-1.288856e+000	-2.997110e+000	-4.496949e+000	0.000000e+000	-5.000000e+000
7.042293811112299e-009	-1.314177e+000	-2.998035e+000	-4.496989e+000	0.000000e+000	-5.000000e+000
7.052059436112299e-009	-1.338790e+000	-2.999553e+000	-4.497588e+000	0.000000e+000	-5.000000e+000
7.061825061112299e-009	-1.362268e+000	-3.001033e+000	-4.498249e+000	0.000000e+000	-5.000000e+000
7.071590686112299e-009	-1.384292e+000	-3.002248e+000	-4.498795e+000	0.000000e+000	-5.000000e+000
7.081356311112299e-009	-1.404648e+000	-3.003208e+000	-4.499193e+000	0.000000e+000	-5.000000e+000
7.091121936112299e-009	-1.423259e+000	-3.004145e+000	-4.499460e+000	0.000000e+000	-5.000000e+000
7.100887561112299e-009	-1.440053e+000	-3.005397e+000	-4.499628e+000	0.000000e+000	-5.000000e+000
7.110653186112299e-009	-1.454824e+000	-3.007138e+000	-4.499725e+000	0.000000e+000	-5.000000e+000
7.120418811112299e-009	-1.467309e+000	-3.009198e+000	-4.499775e+000	0.000000e+000	-5.000000e+000
7.130184436112299e-009	-1.477453e+000	-3.011176e+000	-4.499794e+000	0.000000e+000	-5.000000e+000
7.139950061112298e-009	-1.485451e+000	-3.012673e+000	-4.499794e+000	0.000000e+000	-5.000000e+000
7.149715686112298e-009	-1.491590e+000	-3.013428e+000	-4.499782e+000	0.000000e+000	-5.000000e+000
7.159481311112298e-009	-1.496164e+000	-3.013362e+000	-4.499766e+000	0.000000e+000	-5.000000e+000
7.169246936112298e-009	-1.499465e+000	-3.012550e+000	-4.499748e+000	0.000000e+000	-5.000000e+000
7.179012561112298e-009	-1.501776e+000	-3.011156e+000	-4.499732e+000	0.000000e+000	-5.000000e+000
7.188778186112298e-009	-1.503351e+000	-3.009276e+000	-4.499718e+000	0.000000e+000	-5.000000e+000
7.198543811112298e-009	-1.504369e+000	-3.006770e+000	-4.499707e+000	0.000000e+000	-5.000000e+000
7.208309436112298e-009	-1.504957e+000	-3.003547e+000	-4.499697e+000	0.000000e+000	-5.000000e+000
7.218075061112298e-009	-1.505226e+000	-2.999994e+000	-4.499687e+000	0.000000e+000	-5.000000e+000
7.227840686112298e-009	-1.505267e+000	-2.996729e+000	-4.499675e+000	0.000000e+000	-5.000000e+000
7.237606311112298e-009	-1.505172e+000	-2.993961e+000	-4.499661e+000	0.000000e+000	-5.000000e+000
7.240234375000001e-009	-1.505124e+000	-2.993331e+000	-4.499657e+000	0.000000e+000	-5.000000e+000
7.244743872224594e-009	-1.505024e+000	-2.992373e+000	-4.499651e+000	0.000000e+000	-5.000000e+000
7.245743872224595e-009	-1.505000e+000	-2.992173e+000	-4.499650e+000	0.000000e+000	-5.000000e+000
7.247743872224595e-009	-1.504949e+000	-2.991797e+000	-4.499647e+000	0.000000e+000	-5.000000e+000
7.248743872224596e-009	-1.504921e+000	-2.991613e+000	-4.499644e+000	0.000000e+000	-5.000000e+000
7.249000000000000e-009	-1.504915e+000	-2.991568e+000	-4.499644e+000	0.000000e+000	-5.000000e+000
7.249512255550809e-009	-1.504902e+000	-2.991480e+000	-4.499645e+000	0.000000e+000	-5.000000e+000
7.250000000000000e-009	-1.504895e+000	-2.991403e+000	-4.499652e+000	0.000000e+000	-5.000000e+000
7.250048774444919e-009	-1.503436e+000	-2.989990e+000	-4.498229e+000	4.877444e-002	-5.000000e+000
7.250146323334758e-009	-1.501110e+000	-2.987738e+000	-4.495956e+000	1.463233e-001	-5.000000e+000
7.250341421114434e-009	-1.497329e+000	-2.984086e+000	-4.492269e+000	3.414211e-001	-5.000000e+000
7.250687836449094e-009	-1.491338e+000	-2.978307e+000	-4.486470e+000	6.878365e-001	-5.000000e+000
7.251000000000001e-009	-1.486612e+000	-2.973758e+000	-4.481931e+000	1.000000e+000	-5.000000e+000
7.251031216355091e-009	-1.487025e+000	-2.974190e+000	-4.482372e+000	1.000000e+000	-5.000000e+000
7.251093649065273e-009	-1.487492e+000	-2.974677e+000	-4.482879e+000	1.000000e+000	-5.000000e+000
7.251218514485636e-009	-1.487910e+000	-2.975100e+000	-4.483349e+000	1.000000e+000	-5.000000e+000
7.251468245326361e-009	-1.488496e+000	-2.975663e+000	-4.483998e+000	1.000000e+000	-5.000000e+000
7.251967707007812e-009	-1.489562e+000	-2.976666e+000	-4.485145e+000	1.000000e+000	-5.000000e+000
7.252966630370714e-009	-1.491421e+000	-2.978378e+000	-4.487080e+000	1.000000e+000	-5.000000e+000
7.254964477096519e-009	-1.494355e+000	-2.980983e+000	-4.490022e+000	1.000000e+000	-5.000000e+000
7.258960170548128e-009	-1.498312e+000	-2.984341e+000	-4.493841e+000	1.000000e+000	-5.000000e+000
7.266951557451346e-009	-1.502933e+000	-2.988145e+000	-4.498255e+000	1.000000e+000	-5.000000e+000
7.276717182451346e-009	-1.505801e+000	-2.990595e+000	-4.501127e+000	1.000000e+000	-5.000000e+000
7.286482807451345e-009	-1.506635e+000	-2.991552e+000	-4.502169e+000	1.000000e+000	-5.000000e+000
7.296248432451345e-009	-1.506158e+000	-2.991594e+000	-4.502002e+000	1.000000e+000	-5.000000e+000
7.306014057451345e-009	-1.505229e+000	-2.991418e+000	-4.501399e+000	1.000000e+000	-5.000000e+000
7.315779682451345e-009	-1.504378e+000	-2.991432e+000	-4.500844e+000	1.000000e+000	-5.000000e+000
7.325545307451345e-009	-1.503708e+000	-2.991669e+000	-4.500432e+000	1.000000e+000	-5.000000e+000
7.335310932451345e-009	-1.503197e+000	-2.992069e+000	-4.500147e+000	1.000000e+000	-5.000000e+000
7.345076557451345e-009	-1.502803e+000	-2.992567e+000	-4.499953e+000	1.000000e+000	-5.000000e+000
7.354842182451345e-009	-1.502495e+000	-2.993112e+000	-4.499822e+000	1.000000e+000	-5.000000e+000
7.364607807451345e-009	-1.502250e+000	-2.993670e+000	-4.499734e+000	1.000000e+000	-5.000000e+000
7.374373432451345e-009	-1.502050e+000	-2.994220e+000	-4.499675e+000	1.000000e+000	-5.000000e+000
7.384139057451345e-009	-1.501884e+000	-2.994747e+000	-4.499635e+000	1.000000e+000	-5.000000e+000
7.393904682451344e-009	-1.501744e+000	-2.995243e+000	-4.499609e+000	1.000000e+000	-5.000000e+000
7.403670307451344e-009	-1.501623e+000	-2.995704e+000	-4.499593e+000	1.000000e+000	-5.000000e+000
7.413435932451344e-009	-1.501519e+000	-2.996127e+000	-4.499582e+000	1.000000e+000	-5.000000e+000
7.423201557451344e-009	-1.501427e+000	-2.996512e+000	-4.499577e+000	1.000000e+000	-5.000000e+000
7.432967182451344e-009	-1.501345e+000	-2.996861e+000	-4.499574e+000	1.000000e+000	-5.000000e+000
7.452498432451344e-009	-1.501203e+000	-2.997455e+000	-4.499574e+000	1.000000e+000	-5.000000e+000
7.472029682451344e-009	-1.501086e+000	-2.997929e+000	-4.499577e+000	1.000000e+000	-5.000000e+000
7.481795307451344e-009	-1.501033e+000	-2.998127e+000	-4.499579e+000	1.000000e+000	-5.000000e+000
7.491560932451344e-009	-1.500984e+000	-2.998308e+000	-4.499581e+000	1.000000e+000	-5.000000e+000
7.492560932451345e-009	-1.500979e+000	-2.998325e+000	-4.499581e+000	1.000000e+000	-5.000000e+000
7.494560932451345e-009	-1.500970e+000	-2.998357e+000	-4.499581e+000	1.000000e+000	-5.000000e+000
7.496999999999999e-009	-1.500958e+000	-2.998396e+000	-4.499582e+000	1.000000e+000	-5.000000e+000
7.497999999999999e-009	-1.500954e+000	-2.998411e+000	-4.499582e+000	1.000000e+000	-5.000000e+000
7.499000000000000e-009	-1.500949e+000	-2.998427e+000	-4.499582e+000	1.000000e+000	-5.000000e+000
7.500000000000001e-009	-1.500945e+000	-2.998442e+000	-4.499582e+000	1.000000e+000	-5.000000e+000
7.501000000000001e-009	-1.500932e+000	-2.998449e+000	-4.499574e+000	1.000000e+000	-5.000000e+000
7.501100000000001e-009	-1.502649e+000	-3.000087e+000	-4.501214e+000	9.000000e-001	-5.000000e+000
7.501300000000000e-009	-1.505558e+000	-3.002842e+000	-4.503955e+000	7.000000e-001	-5.000000e+000
7.501600000000002e-009	-1.509739e+000	-3.006761e+000	-4.507855e+000	4.000000e-001	-5.000000e+000
7.502000000000000e-009	-1.515619e+000	-3.012267e+000	-4.513338e+000	4.687362e-013	-5.000000e+000
7.502040000000000e-009	-1.515133e+000	-3.011762e+000	-4.512838e+000	0.000000e+000	-5.000000e+000
7.502119999999999e-009	-1.514621e+000	-3.011237e+000	-4.512315e+000	0.000000e+000	-5.000000e+000
7.502279999999998e-009	-1.514225e+000	-3.010849e+000	-4.511926e+000	0.000000e+000	-5.000000e+000
7.502587965676111e-009	-1.513710e+000	-3.010365e+000	-4.511440e+000	0.000000e+000	-5.000000e+000
7.503203897028335e-009	-1.512746e+000	-3.009459e+000	-4.510529e+000	0.000000e+000	-5.000000e+000
7.504435759732785e-009	-1.511031e+000	-3.007854e+000	-4.508915e+000	0.000000e+000	-5.000000e+000
7.506899485141686e-009	-1.508221e+000	-3.005253e+000	-4.506294e+000	0.000000e+000	-5.000000e+000
7.511826935959486e-009	-1.504288e+000	-3.001709e+000	-4.502695e+000	0.000000e+000	-5.000000e+000
7.521592560959486e-009	-1.499815e+000	-2.997813e+000	-4.498687e+000	0.000000e+000	-5.000000e+000
7.531358185959486e-009	-1.497999e+000	-2.996284e+000	-4.497062e+000	0.000000e+000	-5.000000e+000
7.541123810959486e-009	-1.497945e+000	-2.996313e+000	-4.497003e+000	0.000000e+000	-5.000000e+000
7.550889435959486e-009	-1.498574e+000	-2.996969e+000	-4.497572e+000	0.000000e+000	-5.000000e+000
7.560655060959485e-009	-1.499288e+000	-2.997711e+000	-4.498238e+000	0.000000e+000	-5.000000e+000
7.570420685959485e-009	-1.499878e+000	-2.998336e+000	-4.498798e+000	0.000000e+000	-5.000000e+000
7.580186310959485e-009	-1.500302e+000	-2.998804e+000	-4.499211e+000	0.000000e+000	-5.000000e+000
7.589951935959485e-009	-1.500579e+000	-2.999132e+000	-4.499492e+000	0.000000e+000	-5.000000e+000
7.599717560959485e-009	-1.500742e+000	-2.999352e+000	-4.499671e+000	0.000000e+000	-5.000000e+000
7.609483185959485e-009	-1.500824e+000	-2.999494e+000	-4.499777e+000	0.000000e+000	-5.000000e+000
7.619248810959485e-009	-1.500852e+000	-2.999581e+000	-4.499832e+000	0.000000e+000	-5.000000e+000
7.629014435959485e-009	-1.500846e+000	-2.999632e+000	-4.499855e+000	0.000000e+000	-5.000000e+000
7.638780060959485e-009	-1.500820e+000	-2.999658e+000	-4.499858e+000	0.000000e+000	-5.000000e+000
7.648545685959485e-009	-1.500781e+000	-2.999669e+000	-4.499848e+000	0.000000e+000	-5.000000e+000
7.658311310959485e-009	-1.500738e+000	-2.999671e+000	-4.499831e+000	0.000000e+000	-5.000000e+000
7.668076935959484e-009	-1.500693e+000	-2.999667e+000	-4.499810e+000	0.000000e+000	-5.000000e+000
7.677842560959484e-009	-1.500648e+000	-2.999660e+000	-4.499789e+000	0.000000e+000	-5.000000e+000
7.687608185959484e-009	-1.500606e+000	-2.999652e+000	-4.499768e+000	0.000000e+000	-5.000000e+000
7.707139435959484e-009	-1.500531e+000	-2.999636e+000	-4.499731e+000	0.000000e+000	-5.000000e+000
7.716905060959484e-009	-1.500498e+000	-2.999628e+000	-4.499715e+000	0.000000e+000	-5.000000e+000
7.726670685959484e-009	-1.500468e+000	-2.999622e+000	-4.499701e+000	0.000000e+000	-5.000000e+000
7.736436310959484e-009	-1.500440e+000	-2.999616e+000	-4.499688e+000	0.000000e+000	-5.000000e+000
7.740234375000002e-009	-1.500430e+000	-2.999614e+000	-4.499684e+000	0.000000e+000	-5.000000e+000
7.742403871918966e-009	-1.500424e+000	-2.999613e+000	-4.499681e+000	0.000000e+000	-5.000000e+000
7.745661006162074e-009	-1.500416e+000	-2.999611e+000	-4.499677e+000	0.000000e+000	-5.000000e+000
7.746661006162075e-009	-1.500414e+000	-2.999611e+000	-4.499677e+000	0.000000e+000	-5.000000e+000
7.747999999999999e-009	-1.500411e+000	-2.999611e+000	-4.499675e+000	0.000000e+000	-5.000000e+000
7.749000000000000e-009	-1.500409e+000	-2.999610e+000	-4.499675e+000	0.000000e+000	-5.000000e+000
7.750000000000000e-009	-1.500394e+000	-2.999598e+000	-4.499662e+000	0.000000e+000	-5.000000e+000
7.750100000000000e-009	-1.497872e+000	-2.997134e+000	-4.497199e+000	1.000000e-001	-5.000000e+000
7.750300000000001e-009	-1.493612e+000	-2.993015e+000	-4.493085e+000	3.000000e-001	-5.000000e+000
7.750600000000001e-009	-1.488210e+000	-2.987860e+000	-4.487938e+000	6.000000e-001	-5.000000e+000
7.751000000000001e-009	-1.481755e+000	-2.981737e+000	-4.481832e+000	1.000000e+000	-5.000000e+000
7.751040000000001e-009	-1.482283e+000	-2.982296e+000	-4.482387e+000	1.000000e+000	-5.000000e+000
7.751120000000001e-009	-1.482855e+000	-2.982907e+000	-4.482996e+000	1.000000e+000	-5.000000e+000
7.751280000000001e-009	-1.483367e+000	-2.983456e+000	-4.483543e+000	1.000000e+000	-5.000000e+000
7.751600000000000e-009	-1.484123e+000	-2.984249e+000	-4.484337e+000	1.000000e+000	-5.000000e+000
7.752240000000001e-009	-1.485491e+000	-2.985647e+000	-4.485738e+000	1.000000e+000	-5.000000e+000
7.753520000000002e-009	-1.487813e+000	-2.987942e+000	-4.488029e+000	1.000000e+000	-5.000000e+000
7.756080000000002e-009	-1.491296e+000	-2.991251e+000	-4.491326e+000	1.000000e+000	-5.000000e+000
7.761200000000003e-009	-1.495713e+000	-2.995299e+000	-4.495360e+000	1.000000e+000	-5.000000e+000
7.770965625000003e-009	-1.500489e+000	-2.999635e+000	-4.499684e+000	1.000000e+000	-5.000000e+000
7.780731250000003e-009	-1.502790e+000	-3.001763e+000	-4.501806e+000	1.000000e+000	-5.000000e+000
7.790496875000003e-009	-1.503228e+000	-3.002212e+000	-4.502250e+000	1.000000e+000	-5.000000e+000
7.800262500000003e-009	-1.502701e+000	-3.001775e+000	-4.501814e+000	1.000000e+000	-5.000000e+000
7.810028125000003e-009	-1.501992e+000	-3.001163e+000	-4.501201e+000	1.000000e+000	-5.000000e+000
7.819793750000003e-009	-1.501422e+000	-3.000665e+000	-4.500701e+000	1.000000e+000	-5.000000e+000
7.829559375000003e-009	-1.501016e+000	-3.000310e+000	-4.500344e+000	1.000000e+000	-5.000000e+000
7.839325000000003e-009	-1.500737e+000	-3.000067e+000	-4.500099e+000	1.000000e+000	-5.000000e+000
7.849090625000003e-009	-1.500548e+000	-2.999903e+000	-4.499933e+000	1.000000e+000	-5.000000e+000
7.858856250000002e-009	-1.500418e+000	-2.999794e+000	-4.499821e+000	1.000000e+000	-5.000000e+000
7.868621875000002e-009	-1.500330e+000	-2.999720e+000	-4.499745e+000	1.000000e+000	-5.000000e+000
7.878387500000002e-009	-1.500270e+000	-2.999671e+000	-4.499694e+000	1.000000e+000	-5.000000e+000
7.888153125000002e-009	-1.500228e+000	-2.999638e+000	-4.499660e+000	1.000000e+000	-5.000000e+000
7.897918750000002e-009	-1.500200e+000	-2.999617e+000	-4.499637e+000	1.000000e+000	-5.000000e+000
7.907684375000002e-009	-1.500180e+000	-2.999603e+000	-4.499623e+000	1.000000e+000	-5.000000e+000
7.917450000000002e-009	-1.500167e+000	-2.999596e+000	-4.499614e+000	1.000000e+000	-5.000000e+000
7.927215625000002e-009	-1.500158e+000	-2.999592e+000	-4.499609e+000	1.000000e+000	-5.000000e+000
7.936981250000002e-009	-1.500151e+000	-2.999590e+000	-4.499606e+000	1.000000e+000	-5.000000e+000
7.956512500000002e-009	-1.500142e+000	-2.999591e+000	-4.499606e+000	1.000000e+000	-5.000000e+000
7.966278125000001e-009	-1.500138e+000	-2.999593e+000	-4.499607e+000	1.000000e+000	-5.000000e+000
7.976043750000001e-009	-1.500135e+000	-2.999595e+000	-4.499608e+000	1.000000e+000	-5.000000e+000
7.985809375000001e-009	-1.500132e+000	-2.999598e+000	-4.499609e+000	1.000000e+000	-5.000000e+000
7.991234375000000e-009	-1.500131e+000	-2.999600e+000	-4.499611e+000	1.000000e+000	-5.000000e+000
