time	V(bit_1)-1.5	V(bit_2)-3	V(bit_3)-4.5	V(clk)	V(reset)-6
2.797170312500000e-008	-5.002930e-001	-2.000376e+000	-4.499554e+000	1.000000e+000	-6.000000e+000
2.797270312500000e-008	-5.002927e-001	-2.000375e+000	-4.499554e+000	1.000000e+000	-6.000000e+000
2.797470312500000e-008	-5.002921e-001	-2.000373e+000	-4.499555e+000	1.000000e+000	-6.000000e+000
2.797870312500001e-008	-5.002919e-001	-2.000371e+000	-4.499557e+000	1.000000e+000	-6.000000e+000
2.798670312500002e-008	-5.002916e-001	-2.000366e+000	-4.499561e+000	1.000000e+000	-6.000000e+000
2.798770312500002e-008	-5.002913e-001	-2.000365e+000	-4.499561e+000	1.000000e+000	-6.000000e+000
2.798970312500002e-008	-5.002908e-001	-2.000363e+000	-4.499561e+000	1.000000e+000	-6.000000e+000
2.799370312500002e-008	-5.002902e-001	-2.000360e+000	-4.499562e+000	1.000000e+000	-6.000000e+000
2.799470312500003e-008	-5.002902e-001	-2.000360e+000	-4.499563e+000	1.000000e+000	-6.000000e+000
2.799670312500003e-008	-5.002892e-001	-2.000358e+000	-4.499563e+000	1.000000e+000	-6.000000e+000
2.799700000000000e-008	-5.002895e-001	-2.000358e+000	-4.499563e+000	1.000000e+000	-6.000000e+000
2.799759374999993e-008	-5.002903e-001	-2.000358e+000	-4.499565e+000	1.000000e+000	-6.000000e+000
2.799878124999981e-008	-5.002899e-001	-2.000357e+000	-4.499565e+000	1.000000e+000	-6.000000e+000
2.799978124999981e-008	-5.002891e-001	-2.000356e+000	-4.499564e+000	1.000000e+000	-6.000000e+000
2.800000000000000e-008	-5.002893e-001	-2.000356e+000	-4.499565e+000	1.000000e+000	-6.000000e+000
2.800043750000038e-008	-5.002897e-001	-2.000356e+000	-4.499566e+000	1.000000e+000	-6.000000e+000
2.800100000000000e-008	-5.002971e-001	-2.000363e+000	-4.499573e+000	1.000000e+000	-6.000000e+000
2.800105624999996e-008	-5.015835e-001	-2.001630e+000	-4.500647e+000	9.437500e-001	-6.000000e+000
2.800116874999989e-008	-5.037408e-001	-2.003748e+000	-4.502316e+000	8.312500e-001	-6.000000e+000
2.800139374999974e-008	-5.075357e-001	-2.007467e+000	-4.505136e+000	6.062500e-001	-6.000000e+000
2.800155000000031e-008	-5.100859e-001	-2.009964e+000	-4.507189e+000	4.500000e-001	-6.000000e+000
2.800168749999886e-008	-5.122800e-001	-2.012111e+000	-4.509103e+000	3.125000e-001	-6.000000e+000
2.800180000001102e-008	-5.140132e-001	-2.013806e+000	-4.510679e+000	2.000000e-001	-6.000000e+000
2.800184999998379e-008	-5.147617e-001	-2.014537e+000	-4.511372e+000	1.500000e-001	-6.000000e+000
2.800190000005446e-008	-5.154957e-001	-2.015253e+000	-4.512060e+000	9.999994e-002	-6.000000e+000
2.800200000000000e-008	-5.169483e-001	-2.016671e+000	-4.513428e+000	0.000000e+000	-6.000000e+000
2.800200999999456e-008	-5.167606e-001	-2.016483e+000	-4.513204e+000	0.000000e+000	-6.000000e+000
2.800202999998366e-008	-5.165147e-001	-2.016238e+000	-4.512891e+000	0.000000e+000	-6.000000e+000
2.800206999996188e-008	-5.162746e-001	-2.016001e+000	-4.512584e+000	0.000000e+000	-6.000000e+000
2.800214999991832e-008	-5.160207e-001	-2.015747e+000	-4.512322e+000	0.000000e+000	-6.000000e+000
2.800230845269129e-008	-5.156522e-001	-2.015369e+000	-4.512014e+000	0.000000e+000	-6.000000e+000
2.800262535823723e-008	-5.150011e-001	-2.014697e+000	-4.511490e+000	0.000000e+000	-6.000000e+000
2.800325916932911e-008	-5.138397e-001	-2.013496e+000	-4.510524e+000	0.000000e+000	-6.000000e+000
2.800452679151287e-008	-5.119182e-001	-2.011521e+000	-4.508808e+000	0.000000e+000	-6.000000e+000
2.800706203588039e-008	-5.090995e-001	-2.008683e+000	-4.506021e+000	0.000000e+000	-6.000000e+000
2.801213252461544e-008	-5.054464e-001	-2.005121e+000	-4.501990e+000	0.000000e+000	-6.000000e+000
2.801874480519175e-008	-5.026065e-001	-2.002449e+000	-4.498966e+000	0.000000e+000	-6.000000e+000
2.803196936634436e-008	-4.992783e-001	-1.999408e+000	-4.496850e+000	0.000000e+000	-6.000000e+000
2.804436522971530e-008	-4.978843e-001	-1.998150e+000	-4.497070e+000	0.000000e+000	-6.000000e+000
2.806217018975598e-008	-4.980052e-001	-1.998261e+000	-4.498401e+000	0.000000e+000	-6.000000e+000
2.808222635132159e-008	-4.989768e-001	-1.999116e+000	-4.499365e+000	0.000000e+000	-6.000000e+000
2.810086518602803e-008	-4.997548e-001	-1.999795e+000	-4.499754e+000	0.000000e+000	-6.000000e+000
2.811749947787855e-008	-5.000890e-001	-2.000087e+000	-4.499918e+000	0.000000e+000	-6.000000e+000
2.813421814234489e-008	-5.001453e-001	-2.000134e+000	-4.499981e+000	0.000000e+000	-6.000000e+000
2.815150237309316e-008	-5.001574e-001	-2.000147e+000	-4.499944e+000	0.000000e+000	-6.000000e+000
2.817558490903697e-008	-5.002293e-001	-2.000219e+000	-4.499852e+000	0.000000e+000	-6.000000e+000
2.819865177811713e-008	-5.002690e-001	-2.000259e+000	-4.499785e+000	0.000000e+000	-6.000000e+000
2.822794865311713e-008	-5.002729e-001	-2.000265e+000	-4.499729e+000	0.000000e+000	-6.000000e+000
2.825724552811713e-008	-5.002645e-001	-2.000258e+000	-4.499695e+000	0.000000e+000	-6.000000e+000
2.828654240311713e-008	-5.002539e-001	-2.000248e+000	-4.499675e+000	0.000000e+000	-6.000000e+000
2.834513615311714e-008	-5.002372e-001	-2.000229e+000	-4.499660e+000	0.000000e+000	-6.000000e+000
2.842884151026000e-008	-5.002245e-001	-2.000212e+000	-4.499661e+000	0.000000e+000	-6.000000e+000
2.851254686740286e-008	-5.002132e-001	-2.000197e+000	-4.499662e+000	0.000000e+000	-6.000000e+000
2.859625222454572e-008	-5.002032e-001	-2.000184e+000	-4.499664e+000	0.000000e+000	-6.000000e+000
2.867995758168858e-008	-5.001947e-001	-2.000174e+000	-4.499666e+000	0.000000e+000	-6.000000e+000
2.876366293883144e-008	-5.001875e-001	-2.000165e+000	-4.499669e+000	0.000000e+000	-6.000000e+000
2.884736829597430e-008	-5.001817e-001	-2.000158e+000	-4.499672e+000	0.000000e+000	-6.000000e+000
2.893107365311717e-008	-5.001773e-001	-2.000153e+000	-4.499675e+000	0.000000e+000	-6.000000e+000
2.896037052811717e-008	-5.001755e-001	-2.000151e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
2.897070312500000e-008	-5.001749e-001	-2.000151e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
2.897933480623433e-008	-5.001744e-001	-2.000150e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
2.898273663753134e-008	-5.001742e-001	-2.000150e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
2.898954030012534e-008	-5.001738e-001	-2.000149e+000	-4.499677e+000	0.000000e+000	-6.000000e+000
2.899054030012534e-008	-5.001737e-001	-2.000149e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
2.899254030012535e-008	-5.001736e-001	-2.000149e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
2.899600000000000e-008	-5.001733e-001	-2.000149e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
2.899700000000000e-008	-5.001733e-001	-2.000149e+000	-4.499677e+000	0.000000e+000	-6.000000e+000
2.899800000000000e-008	-5.001733e-001	-2.000149e+000	-4.499677e+000	0.000000e+000	-6.000000e+000
2.899900000000000e-008	-5.001732e-001	-2.000149e+000	-4.499677e+000	0.000000e+000	-6.000000e+000
2.900000000000000e-008	-5.001681e-001	-2.000144e+000	-4.499674e+000	0.000000e+000	-6.000000e+000
2.900010000000000e-008	-4.982682e-001	-1.998280e+000	-4.497189e+000	1.000000e-001	-6.000000e+000
2.900030000000000e-008	-4.949421e-001	-1.995021e+000	-4.493045e+000	3.000000e-001	-6.000000e+000
2.900060000000000e-008	-4.903157e-001	-1.990496e+000	-4.487889e+000	6.000000e-001	-6.000000e+000
2.900100000000000e-008	-4.841470e-001	-1.984474e+000	-4.481823e+000	1.000000e+000	-6.000000e+000
2.900104000000000e-008	-4.844922e-001	-1.984819e+000	-4.482427e+000	1.000000e+000	-6.000000e+000
2.900112000000000e-008	-4.848293e-001	-1.985158e+000	-4.483115e+000	1.000000e+000	-6.000000e+000
2.900128000000000e-008	-4.850576e-001	-1.985399e+000	-4.483797e+000	1.000000e+000	-6.000000e+000
2.900160000000001e-008	-4.853423e-001	-1.985712e+000	-4.484862e+000	1.000000e+000	-6.000000e+000
2.900224000000001e-008	-4.858332e-001	-1.986252e+000	-4.486819e+000	1.000000e+000	-6.000000e+000
2.900352000000001e-008	-4.865957e-001	-1.987093e+000	-4.490201e+000	1.000000e+000	-6.000000e+000
2.900608000000002e-008	-4.876695e-001	-1.988269e+000	-4.495600e+000	1.000000e+000	-6.000000e+000
2.901020530219285e-008	-4.888500e-001	-1.989517e+000	-4.501993e+000	1.000000e+000	-6.000000e+000
2.901576036647050e-008	-4.900103e-001	-1.990660e+000	-4.506396e+000	1.000000e+000	-6.000000e+000
2.902687049502580e-008	-4.927756e-001	-1.993229e+000	-4.501192e+000	1.000000e+000	-6.000000e+000
2.904047811416645e-008	-5.032977e-001	-2.003081e+000	-4.470944e+000	1.000000e+000	-6.000000e+000
2.905832761616076e-008	-5.406252e-001	-2.038040e+000	-4.404031e+000	1.000000e+000	-6.000000e+000
2.907773466553973e-008	-6.147397e-001	-2.107116e+000	-4.316990e+000	1.000000e+000	-6.000000e+000
2.909851504779744e-008	-7.207943e-001	-2.206497e+000	-4.220830e+000	1.000000e+000	-6.000000e+000
2.912781192279744e-008	-8.762665e-001	-2.355673e+000	-4.092213e+000	1.000000e+000	-6.000000e+000
2.915710879779744e-008	-1.010367e+000	-2.488982e+000	-3.976497e+000	1.000000e+000	-6.000000e+000
2.918640567279744e-008	-1.119257e+000	-2.599908e+000	-3.873731e+000	1.000000e+000	-6.000000e+000
2.920898049592082e-008	-1.190634e+000	-2.673185e+000	-3.802966e+000	1.000000e+000	-6.000000e+000
2.923512886489335e-008	-1.264162e+000	-2.748967e+000	-3.731567e+000	1.000000e+000	-6.000000e+000
2.926301621227205e-008	-1.334175e+000	-2.819231e+000	-3.669922e+000	1.000000e+000	-6.000000e+000
2.928943014038159e-008	-1.391034e+000	-2.871802e+000	-3.626342e+000	1.000000e+000	-6.000000e+000
2.931872701538159e-008	-1.442212e+000	-2.915975e+000	-3.590711e+000	1.000000e+000	-6.000000e+000
2.934432258543736e-008	-1.474933e+000	-2.946389e+000	-3.567137e+000	1.000000e+000	-6.000000e+000
2.936567499593021e-008	-1.491666e+000	-2.965313e+000	-3.551480e+000	1.000000e+000	-6.000000e+000
2.938910113003236e-008	-1.501354e+000	-2.978672e+000	-3.536781e+000	1.000000e+000	-6.000000e+000
2.940721904796715e-008	-1.504815e+000	-2.983619e+000	-3.527074e+000	1.000000e+000	-6.000000e+000
2.942669892878905e-008	-1.506049e+000	-2.984308e+000	-3.518431e+000	1.000000e+000	-6.000000e+000
2.944676719643290e-008	-1.506127e+000	-2.983260e+000	-3.511882e+000	1.000000e+000	-6.000000e+000
2.946627285499465e-008	-1.505623e+000	-2.982962e+000	-3.508361e+000	1.000000e+000	-6.000000e+000
2.948767364354788e-008	-1.504829e+000	-2.984022e+000	-3.506875e+000	1.000000e+000	-6.000000e+000
2.951003421899313e-008	-1.504017e+000	-2.986051e+000	-3.506256e+000	1.000000e+000	-6.000000e+000
2.953392134582285e-008	-1.503276e+000	-2.988592e+000	-3.505270e+000	1.000000e+000	-6.000000e+000
2.955338907833623e-008	-1.502786e+000	-2.990594e+000	-3.503970e+000	1.000000e+000	-6.000000e+000
2.957527790699595e-008	-1.502346e+000	-2.992567e+000	-3.502454e+000	1.000000e+000	-6.000000e+000
2.959641255807693e-008	-1.502006e+000	-2.994161e+000	-3.501342e+000	1.000000e+000	-6.000000e+000
2.961555601748666e-008	-1.501761e+000	-2.995310e+000	-3.500713e+000	1.000000e+000	-6.000000e+000
2.964479856693807e-008	-1.501465e+000	-2.996640e+000	-3.500221e+000	1.000000e+000	-6.000000e+000
2.967310915505246e-008	-1.501238e+000	-2.997574e+000	-3.500075e+000	1.000000e+000	-6.000000e+000
2.970240603005246e-008	-1.501056e+000	-2.998237e+000	-3.500129e+000	1.000000e+000	-6.000000e+000
2.973170290505246e-008	-1.500910e+000	-2.998685e+000	-3.500242e+000	1.000000e+000	-6.000000e+000
2.976099978005246e-008	-1.500792e+000	-2.998984e+000	-3.500352e+000	1.000000e+000	-6.000000e+000
2.979029665505246e-008	-1.500694e+000	-2.999184e+000	-3.500434e+000	1.000000e+000	-6.000000e+000
2.981959353005246e-008	-1.500613e+000	-2.999317e+000	-3.500486e+000	1.000000e+000	-6.000000e+000
2.984889040505246e-008	-1.500543e+000	-2.999406e+000	-3.500512e+000	1.000000e+000	-6.000000e+000
2.987818728005246e-008	-1.500484e+000	-2.999466e+000	-3.500520e+000	1.000000e+000	-6.000000e+000
2.990748415505246e-008	-1.500433e+000	-2.999507e+000	-3.500515e+000	1.000000e+000	-6.000000e+000
2.993678103005246e-008	-1.500388e+000	-2.999536e+000	-3.500503e+000	1.000000e+000	-6.000000e+000
2.996607790505245e-008	-1.500349e+000	-2.999557e+000	-3.500486e+000	1.000000e+000	-6.000000e+000
2.997170312500001e-008	-1.500341e+000	-2.999561e+000	-3.500482e+000	1.000000e+000	-6.000000e+000
2.998295356489511e-008	-1.500329e+000	-2.999567e+000	-3.500476e+000	1.000000e+000	-6.000000e+000
2.998395356489511e-008	-1.500327e+000	-2.999567e+000	-3.500475e+000	1.000000e+000	-6.000000e+000
2.998595356489512e-008	-1.500324e+000	-2.999567e+000	-3.500473e+000	1.000000e+000	-6.000000e+000
2.998995356489514e-008	-1.500320e+000	-2.999569e+000	-3.500470e+000	1.000000e+000	-6.000000e+000
2.999299999999997e-008	-1.500316e+000	-2.999571e+000	-3.500468e+000	1.000000e+000	-6.000000e+000
2.999490712979035e-008	-1.500314e+000	-2.999572e+000	-3.500467e+000	1.000000e+000	-6.000000e+000
2.999718574041924e-008	-1.500312e+000	-2.999573e+000	-3.500466e+000	1.000000e+000	-6.000000e+000
2.999818574041924e-008	-1.500311e+000	-2.999573e+000	-3.500465e+000	1.000000e+000	-6.000000e+000
2.999918574041924e-008	-1.500310e+000	-2.999573e+000	-3.500464e+000	1.000000e+000	-6.000000e+000
3.000000000000000e-008	-1.500310e+000	-2.999574e+000	-3.500464e+000	1.000000e+000	-6.000000e+000
