time	V(n010)	V(n028)
3.817392044748388e-004	1.439985e+001	1.439986e+001
3.819575252303614e-004	1.439985e+001	1.439986e+001
3.822773289945680e-004	1.439985e+001	1.439986e+001
3.829169365229743e-004	1.439985e+001	1.439986e+001
3.839141058096171e-004	1.439985e+001	1.439986e+001
3.848457855274989e-004	1.439985e+001	1.439986e+001
3.859869061760973e-004	1.439985e+001	1.439986e+001
3.872191234265687e-004	1.439985e+001	1.439986e+001
3.889523725419258e-004	1.439985e+001	1.439986e+001
3.910624109125377e-004	1.439985e+001	1.439986e+001
3.943132945050804e-004	1.439985e+001	1.439986e+001
3.990893160197712e-004	1.439985e+001	1.439986e+001
4.070893160197722e-004	1.439985e+001	1.439986e+001
4.150893160197733e-004	1.439985e+001	1.439986e+001
4.230893160197743e-004	1.439985e+001	1.439986e+001
4.310893160197754e-004	1.439985e+001	1.439986e+001
4.390893160197765e-004	1.439985e+001	1.439986e+001
4.470893160197775e-004	1.439985e+001	1.439986e+001
4.550893160197786e-004	1.439985e+001	1.439986e+001
4.630893160197797e-004	1.439985e+001	1.439986e+001
4.710893160197807e-004	1.439985e+001	1.439986e+001
4.771744805940614e-004	1.439985e+001	1.439986e+001
4.835535377204978e-004	1.439985e+001	1.439986e+001
4.915535377204988e-004	1.439985e+001	1.439986e+001
4.978340559445363e-004	1.439985e+001	1.439986e+001
4.987541359761510e-004	1.439985e+001	1.439986e+001
4.989841559840530e-004	1.439985e+001	1.439986e+001
4.994441959998638e-004	1.439985e+001	1.439986e+001
4.995592060038148e-004	1.439985e+001	1.439986e+001
4.997892260117168e-004	1.439985e+001	1.439986e+001
5.002492660275276e-004	1.439985e+001	1.439986e+001
5.002652952264611e-004	1.439985e+001	1.439986e+001
5.002973536243280e-004	1.439985e+001	1.439986e+001
5.003271759107114e-004	1.439985e+001	1.439986e+001
5.003694419836863e-004	1.439985e+001	1.439986e+001
5.004033756409454e-004	1.439985e+001	1.439986e+001
5.004293521581119e-004	1.439985e+001	1.439986e+001
5.004603156137585e-004	1.439985e+001	1.439985e+001
5.004661268020183e-004	1.439985e+001	1.439984e+001
5.004675795990815e-004	1.439985e+001	1.439972e+001
5.004704851932149e-004	1.439985e+001	1.439882e+001
5.004719517775272e-004	1.439985e+001	1.439724e+001
5.004731882186364e-004	1.439985e+001	1.439387e+001
5.004740173281189e-004	1.439985e+001	1.438886e+001
5.004748621498870e-004	1.439985e+001	1.437918e+001
5.004754842820591e-004	1.439985e+001	1.436682e+001
5.004760414010559e-004	1.439985e+001	1.434885e+001
5.004765525448637e-004	1.439985e+001	1.432305e+001
5.004770971527295e-004	1.439985e+001	1.427911e+001
5.004777600411056e-004	1.439985e+001	1.419318e+001
5.004783844449051e-004	1.439985e+001	1.405904e+001
5.004790797838721e-004	1.439985e+001	1.381126e+001
5.004797622906038e-004	1.439985e+001	1.340205e+001
5.004805580819532e-004	1.439985e+001	1.259645e+001
5.004814378479217e-004	1.439985e+001	1.116111e+001
5.004822951956631e-004	1.439984e+001	9.066648e+000
5.004834589680124e-004	1.439984e+001	5.476677e+000
5.004840435004071e-004	1.439984e+001	3.592066e+000
5.004844519435198e-004	1.439984e+001	2.436499e+000
5.004849253451779e-004	1.439983e+001	1.443992e+000
5.004854498841735e-004	1.439983e+001	7.085932e-001
5.004857160041051e-004	1.439983e+001	4.826820e-001
5.004859295703046e-004	1.439983e+001	3.792533e-001
5.004861736123412e-004	1.439983e+001	3.067437e-001
5.004864641629594e-004	1.439982e+001	2.556278e-001
5.004867336795560e-004	1.439982e+001	2.292403e-001
5.004870351994553e-004	1.439982e+001	2.130718e-001
5.004873629223458e-004	1.439981e+001	2.025033e-001
5.004878011467678e-004	1.439981e+001	1.932847e-001
5.004883748695593e-004	1.439980e+001	1.851092e-001
5.004892885693141e-004	1.439979e+001	1.768913e-001
5.004906064330489e-004	1.439976e+001	1.704687e-001
5.004923343482626e-004	1.439972e+001	1.671704e-001
5.004945599699009e-004	1.439965e+001	1.663204e-001
5.004973013912131e-004	1.439955e+001	1.663092e-001
5.005007598265568e-004	1.439935e+001	1.663097e-001
5.005076766972441e-004	1.439880e+001	1.663094e-001
5.005170426403138e-004	1.439771e+001	1.663095e-001
5.005286982792956e-004	1.439582e+001	1.663094e-001
5.005405376298580e-004	1.439330e+001	1.663094e-001
5.005525770423666e-004	1.439015e+001	1.663094e-001
5.005661158905828e-004	1.438594e+001	1.663095e-001
5.005838320484082e-004	1.437964e+001	1.663094e-001
5.006033881847158e-004	1.437190e+001	1.663094e-001
5.006220866197245e-004	1.436384e+001	1.663094e-001
5.006470837687141e-004	1.435236e+001	1.663094e-001
5.006785481994208e-004	1.433718e+001	1.663094e-001
5.007246263898299e-004	1.431417e+001	1.663094e-001
5.007768844939864e-004	1.428748e+001	1.663094e-001
5.008581850283536e-004	1.424547e+001	1.663094e-001
5.009811961122976e-004	1.418163e+001	1.663143e-001
5.010119488832870e-004	1.416570e+001	1.663120e-001
5.010337863134914e-004	1.415454e+001	1.663094e-001
5.010480135194256e-004	1.414744e+001	1.663094e-001
5.010647041869265e-004	1.413929e+001	1.663094e-001
5.010808675660547e-004	1.413154e+001	1.663094e-001
5.011010692623219e-004	1.412204e+001	1.663094e-001
5.011216146980010e-004	1.411247e+001	1.663094e-001
5.011403138943105e-004	1.410384e+001	1.663094e-001
5.011617928297393e-004	1.409399e+001	1.663094e-001
5.011864229419114e-004	1.408276e+001	1.663094e-001
5.012954888871657e-004	1.403336e+001	1.663094e-001
5.013611016126962e-004	1.400374e+001	1.663094e-001
5.014742045108267e-004	1.395279e+001	1.663094e-001
5.015316301640177e-004	1.392727e+001	1.663094e-001
5.015752488017958e-004	1.390898e+001	1.663094e-001
5.016262545628480e-004	1.388974e+001	1.663094e-001
5.016460150603017e-004	1.388360e+001	1.663094e-001
5.016701952223340e-004	1.387797e+001	1.663094e-001
5.016968193728086e-004	1.387350e+001	1.663094e-001
5.017207712087538e-004	1.387076e+001	1.663094e-001
5.017495810139619e-004	1.386862e+001	1.663094e-001
5.017831567346656e-004	1.386706e+001	1.663094e-001
5.018333057772370e-004	1.386576e+001	1.663094e-001
5.018984536145424e-004	1.386492e+001	1.663094e-001
5.019989194889468e-004	1.386435e+001	1.663094e-001
5.021438281933993e-004	1.386397e+001	1.663094e-001
5.023687058067564e-004	1.386363e+001	1.663094e-001
5.024886282046157e-004	1.386351e+001	1.663094e-001
5.025612018802056e-004	1.386344e+001	1.663094e-001
5.026049741975389e-004	1.386341e+001	1.663094e-001
5.026382932710044e-004	1.386338e+001	1.663094e-001
5.026585594463950e-004	1.386337e+001	1.663094e-001
5.026885724513097e-004	1.386334e+001	1.663094e-001
5.027154740629980e-004	1.386331e+001	1.663094e-001
5.027671078919396e-004	1.386326e+001	1.663094e-001
5.027854397672431e-004	1.386324e+001	1.663094e-001
5.028037716425465e-004	1.386323e+001	1.663094e-001
5.028221035178500e-004	1.386321e+001	1.663094e-001
5.028404353931536e-004	1.386319e+001	1.663094e-001
5.028587672684570e-004	1.386318e+001	1.663094e-001
5.028770991437605e-004	1.386316e+001	1.663094e-001
5.028954310190639e-004	1.386315e+001	1.663094e-001
5.029156355739681e-004	1.386313e+001	1.663094e-001
5.029342453246669e-004	1.386311e+001	1.663094e-001
5.029529976644867e-004	1.386310e+001	1.663094e-001
5.029740538922758e-004	1.386308e+001	1.663094e-001
5.030200944362920e-004	1.386305e+001	1.663094e-001
5.030486548976837e-004	1.386303e+001	1.663094e-001
5.030914357261468e-004	1.386301e+001	1.663094e-001
5.031244844809560e-004	1.386299e+001	1.663094e-001
5.031655575376687e-004	1.386296e+001	1.663094e-001
5.032112836369784e-004	1.386294e+001	1.663094e-001
5.032817377999613e-004	1.386290e+001	1.663094e-001
5.034226461259339e-004	1.386284e+001	1.663094e-001
5.036131916179160e-004	1.386277e+001	1.663094e-001
5.038097541520126e-004	1.386271e+001	1.663094e-001
5.040215798916906e-004	1.386266e+001	1.663094e-001
5.044288716239756e-004	1.386259e+001	1.663094e-001
5.048111558244306e-004	1.386254e+001	1.663094e-001
5.053648975516037e-004	1.386249e+001	1.663094e-001
5.061054429641373e-004	1.386245e+001	1.663094e-001
5.069334558973349e-004	1.386243e+001	1.663094e-001
5.085894817637229e-004	1.386240e+001	1.663094e-001
5.102273318243131e-004	1.386240e+001	1.663094e-001
5.135030319454934e-004	1.386240e+001	1.663094e-001
5.173762747416807e-004	1.386240e+001	1.663094e-001
5.246522519973540e-004	1.386240e+001	1.663094e-001
5.326522519973551e-004	1.386240e+001	1.663094e-001
5.406522519973561e-004	1.386240e+001	1.663094e-001
5.486522519973572e-004	1.386240e+001	1.663094e-001
5.566522519973582e-004	1.386240e+001	1.663094e-001
5.646522519973593e-004	1.386240e+001	1.663094e-001
5.726522519973604e-004	1.386240e+001	1.663094e-001
5.736522519973614e-004	1.386240e+001	1.663094e-001
5.756522519973634e-004	1.386240e+001	1.663094e-001
5.761522519973639e-004	1.386240e+001	1.663094e-001
5.771522519973649e-004	1.386240e+001	1.663094e-001
5.774022519973651e-004	1.386240e+001	1.663094e-001
5.779022519973656e-004	1.386240e+001	1.663094e-001
5.779134818996098e-004	1.386240e+001	1.663094e-001
5.779359417040914e-004	1.386240e+001	1.663094e-001
5.779808613130544e-004	1.386240e+001	1.663094e-001
5.780707005309804e-004	1.386240e+001	1.663094e-001
5.782503789668395e-004	1.386240e+001	1.663094e-001
5.782952985758025e-004	1.386240e+001	1.663094e-001
5.783851377937285e-004	1.386240e+001	1.663094e-001
5.784515802379001e-004	1.386240e+001	1.663094e-001
5.784957129457841e-004	1.386240e+001	1.663094e-001
5.785327245284716e-004	1.386240e+001	1.663094e-001
5.785623736343226e-004	1.386240e+001	1.663094e-001
5.785947732783250e-004	1.386240e+001	1.663094e-001
5.786281234539947e-004	1.386240e+001	1.663094e-001
5.786486837135590e-004	1.386240e+001	1.663094e-001
5.786800450974516e-004	1.386197e+001	1.663094e-001
5.787165397323213e-004	1.386043e+001	1.663094e-001
5.787176801896610e-004	1.386024e+001	1.663094e-001
5.787179653039959e-004	1.386014e+001	1.663094e-001
5.787185355326657e-004	1.385980e+001	1.663094e-001
5.787196759900054e-004	1.385721e+001	1.663094e-001
5.787219569046848e-004	1.384182e+001	1.663094e-001
5.787232759548316e-004	1.381183e+001	1.663094e-001
5.787246293831871e-004	1.373001e+001	1.663094e-001
5.787256214259406e-004	1.359222e+001	1.663094e-001
5.787265057977595e-004	1.333654e+001	1.663094e-001
5.787273750957958e-004	1.285042e+001	1.663094e-001
5.787282823514275e-004	1.191502e+001	1.663094e-001
5.787292596185489e-004	1.024739e+001	1.663094e-001
5.787300786362429e-004	8.207078e+000	1.663094e-001
5.787309661636347e-004	5.479997e+000	1.663094e-001
5.787314907457902e-004	3.807509e+000	1.663094e-001
5.787319148076106e-004	2.600917e+000	1.663094e-001
5.787323856326077e-004	1.574188e+000	1.663094e-001
5.787329181406384e-004	7.882081e-001	1.663094e-001
5.787332605824425e-004	4.814061e-001	1.663094e-001
5.787334718182699e-004	3.744917e-001	1.663094e-001
5.787336996479556e-004	3.065237e-001	1.663094e-001
5.787339916539791e-004	2.544659e-001	1.663094e-001
5.787342589396796e-004	2.276921e-001	1.663094e-001
5.787345627485327e-004	2.112106e-001	1.663094e-001
5.787348825894711e-004	2.008984e-001	1.663094e-001
5.787353159942971e-004	1.918917e-001	1.663094e-001
5.787358714280794e-004	1.840865e-001	1.663094e-001
5.787367706641955e-004	1.760989e-001	1.663094e-001
5.787380595802666e-004	1.698648e-001	1.663094e-001
5.787397917375522e-004	1.665649e-001	1.663094e-001
5.787419888132056e-004	1.657076e-001	1.663094e-001
5.787551868881144e-004	1.657011e-001	1.663094e-001
5.787683849630231e-004	1.656961e-001	1.663094e-001
5.787815830379318e-004	1.656928e-001	1.663094e-001
5.787947811128406e-004	1.656909e-001	1.663094e-001
5.788079791877494e-004	1.656906e-001	1.663094e-001
5.788211772626581e-004	1.656919e-001	1.663094e-001
5.788343753375669e-004	1.656947e-001	1.663094e-001
5.788666068868645e-004	1.656950e-001	1.663094e-001
5.789062656111205e-004	1.656953e-001	1.663094e-001
5.789638518182913e-004	1.656961e-001	1.663094e-001
5.790072318712647e-004	1.656972e-001	1.663094e-001
5.790322331838821e-004	1.656993e-001	1.663094e-001
5.790496428951450e-004	1.657041e-001	1.663094e-001
5.790655189987504e-004	1.657118e-001	1.663094e-001
5.790852672944158e-004	1.657231e-001	1.663094e-001
5.790987965519009e-004	1.657308e-001	1.663094e-001
5.791136631886490e-004	1.657393e-001	1.663094e-001
5.791284251576087e-004	1.657477e-001	1.663094e-001
5.791482840140222e-004	1.657590e-001	1.663094e-001
5.791773078003271e-004	1.657756e-001	1.663094e-001
5.792129533521290e-004	1.657959e-001	1.663094e-001
5.792915444835858e-004	1.658406e-001	1.663094e-001
5.793254343389245e-004	1.658598e-001	1.663094e-001
5.793639571204240e-004	1.658816e-001	1.663094e-001
5.794104609542980e-004	1.659080e-001	1.663094e-001
5.794643030942528e-004	1.659384e-001	1.663094e-001
5.795325885678063e-004	1.659770e-001	1.663094e-001
5.796404443766251e-004	1.660377e-001	1.663094e-001
5.797005883288534e-004	1.660714e-001	1.663094e-001
5.797501550010645e-004	1.660992e-001	1.663094e-001
5.797868663130062e-004	1.661197e-001	1.663094e-001
5.798126088414068e-004	1.661341e-001	1.663094e-001
5.798295113840710e-004	1.661434e-001	1.663094e-001
5.798485030265380e-004	1.661540e-001	1.663094e-001
5.798674266197720e-004	1.661642e-001	1.663094e-001
5.798836980353203e-004	1.661727e-001	1.663094e-001
5.799067005771361e-004	1.661847e-001	1.663094e-001
5.799224027303318e-004	1.661929e-001	1.663094e-001
5.799436283105350e-004	1.662039e-001	1.663094e-001
5.799840656489780e-004	1.662249e-001	1.663094e-001
5.800209324651473e-004	1.662437e-001	1.663094e-001
5.800586570071584e-004	1.662613e-001	1.663094e-001
5.800991644873410e-004	1.662775e-001	1.663094e-001
5.801235725538187e-004	1.662852e-001	1.663094e-001
5.801530661102214e-004	1.662918e-001	1.663094e-001
5.801861048756324e-004	1.662969e-001	1.663094e-001
5.802386081270247e-004	1.663018e-001	1.663094e-001
5.802728270504834e-004	1.663036e-001	1.663094e-001
5.803016246631321e-004	1.663044e-001	1.663094e-001
5.803377103502858e-004	1.663050e-001	1.663094e-001
5.803713723572107e-004	1.663052e-001	1.663094e-001
5.804135982957273e-004	1.663054e-001	1.663094e-001
5.804568727587403e-004	1.663055e-001	1.663094e-001
5.805148558201967e-004	1.663056e-001	1.663094e-001
5.805819117133057e-004	1.663056e-001	1.663094e-001
5.806807705228817e-004	1.663056e-001	1.663094e-001
5.807900613813630e-004	1.663057e-001	1.663094e-001
5.808494697844002e-004	1.663059e-001	1.663094e-001
5.809088986386962e-004	1.663065e-001	1.663094e-001
5.809328280890688e-004	1.663068e-001	1.663094e-001
5.809634091575450e-004	1.663073e-001	1.663094e-001
5.809920469991708e-004	1.663077e-001	1.663094e-001
5.810185197159257e-004	1.663080e-001	1.663094e-001
5.810465825443964e-004	1.663084e-001	1.663094e-001
5.810672638461994e-004	1.663086e-001	1.663094e-001
5.810856115578619e-004	1.663087e-001	1.663094e-001
5.811041182159152e-004	1.663088e-001	1.663094e-001
5.811216429291444e-004	1.663089e-001	1.663094e-001
5.811379121887506e-004	1.663090e-001	1.663094e-001
5.811541577015258e-004	1.663091e-001	1.663094e-001
5.811727981003892e-004	1.663091e-001	1.663094e-001
5.812033415332207e-004	1.663092e-001	1.663094e-001
5.812335049288214e-004	1.663093e-001	1.663094e-001
5.812708813263193e-004	1.663093e-001	1.663094e-001
5.813113777355036e-004	1.663094e-001	1.663094e-001
5.813557869067815e-004	1.663094e-001	1.663094e-001
5.813997071876589e-004	1.663094e-001	1.663094e-001
5.814405226598762e-004	1.663094e-001	1.663094e-001
5.814847526720776e-004	1.663094e-001	1.663094e-001
5.815301328089759e-004	1.663094e-001	1.663094e-001
5.815914193215352e-004	1.663094e-001	1.663094e-001
5.816590635559504e-004	1.663094e-001	1.663094e-001
5.817374599688813e-004	1.663094e-001	1.663094e-001
5.818223683807314e-004	1.663094e-001	1.663094e-001
5.819267683055893e-004	1.663094e-001	1.663094e-001
5.820546345743499e-004	1.663094e-001	1.663094e-001
5.822186117034195e-004	1.663094e-001	1.663094e-001
5.824197227347894e-004	1.663094e-001	1.663094e-001
5.826723289457311e-004	1.663094e-001	1.663094e-001
5.829896132223261e-004	1.663094e-001	1.663094e-001
5.834031485284913e-004	1.663094e-001	1.663094e-001
5.839419717502542e-004	1.663094e-001	1.663094e-001
5.846501836541118e-004	1.663094e-001	1.663094e-001
5.856328930602950e-004	1.663094e-001	1.663094e-001
5.869657751581894e-004	1.663094e-001	1.663094e-001
5.888306655757458e-004	1.663094e-001	1.663094e-001
5.915466358214633e-004	1.663094e-001	1.663094e-001
5.954554898697437e-004	1.663094e-001	1.663094e-001
6.015107077446888e-004	1.663094e-001	1.663094e-001
6.095107077446899e-004	1.663094e-001	1.663094e-001
6.175107077446909e-004	1.663094e-001	1.663094e-001
6.255107077446920e-004	1.663094e-001	1.663094e-001
6.335107077446930e-004	1.663094e-001	1.663094e-001
6.415107077446941e-004	1.663094e-001	1.663094e-001
6.495107077446952e-004	1.663094e-001	1.663094e-001
6.575107077446962e-004	1.663094e-001	1.663094e-001
6.655107077446973e-004	1.663094e-001	1.663094e-001
6.735107077446983e-004	1.663094e-001	1.663094e-001
6.815107077446994e-004	1.663094e-001	1.663094e-001
6.895107077447005e-004	1.663094e-001	1.663094e-001
6.975107077447015e-004	1.663119e-001	1.663094e-001
6.976288900872110e-004	1.663111e-001	1.663094e-001
6.978652547722300e-004	1.663094e-001	1.663094e-001
6.983379841422749e-004	1.663094e-001	1.663094e-001
6.992834428823647e-004	1.663094e-001	1.663094e-001
6.992871360805703e-004	1.663094e-001	1.663094e-001
6.993092952697899e-004	1.663094e-001	1.663094e-001
6.993388408554208e-004	1.663094e-001	1.663094e-001
6.993979320266755e-004	1.663094e-001	1.663094e-001
6.995161143691850e-004	1.663094e-001	1.663094e-001
6.997524790542040e-004	1.663094e-001	1.663094e-001
6.997598654506082e-004	1.663094e-001	1.663094e-001
6.997746382434236e-004	1.663094e-001	1.663094e-001
6.998041838290545e-004	1.663094e-001	1.663094e-001
6.998632750003092e-004	1.663094e-001	1.663094e-001
6.999814573428187e-004	1.663094e-001	1.663094e-001
7.000407889759877e-004	1.663094e-001	1.663094e-001
7.000853456074693e-004	1.663094e-001	1.663094e-001
7.001356564577330e-004	1.663094e-001	1.663094e-001
7.001459967661133e-004	1.663094e-001	1.674568e-001
7.001537791634302e-004	1.663094e-001	1.718569e-001
7.001576205352342e-004	1.663094e-001	1.777939e-001
7.001601615435546e-004	1.663094e-001	1.852037e-001
7.001626655546780e-004	1.663094e-001	1.970953e-001
7.001656739082304e-004	1.663095e-001	2.197475e-001
7.001684943232084e-004	1.663095e-001	2.536487e-001
7.001711612310141e-004	1.663095e-001	3.052137e-001
7.001740460920725e-004	1.663096e-001	3.928457e-001
7.001769274077793e-004	1.663096e-001	5.272698e-001
7.001800171512126e-004	1.663098e-001	7.398300e-001
7.001832123986820e-004	1.663100e-001	1.044845e+000
7.001865466071122e-004	1.663104e-001	1.456294e+000
7.001900189429963e-004	1.663110e-001	1.970879e+000
7.001940238646476e-004	1.663118e-001	2.634220e+000
7.001983470906817e-004	1.663131e-001	3.380837e+000
7.002053350070037e-004	1.663155e-001	4.554264e+000
7.002148541199252e-004	1.663194e-001	6.008622e+000
7.002254640050970e-004	1.663244e-001	7.407016e+000
7.002368355304642e-004	1.663303e-001	8.652478e+000
7.002495416612090e-004	1.663372e-001	9.775911e+000
7.002652679502716e-004	1.663461e-001	1.086896e+001
7.002819631623317e-004	1.663558e-001	1.175258e+001
7.003009464934679e-004	1.663669e-001	1.249005e+001
7.003217855933511e-004	1.663792e-001	1.306623e+001
7.003450999143318e-004	1.663930e-001	1.350626e+001
7.003717184347127e-004	1.664087e-001	1.383711e+001
7.003982536060577e-004	1.664245e-001	1.404642e+001
7.004274229756649e-004	1.664417e-001	1.418696e+001
7.004584693632646e-004	1.664600e-001	1.427551e+001
7.004946111926341e-004	1.664814e-001	1.433301e+001
7.005355695190729e-004	1.665055e-001	1.436672e+001
7.005858328723025e-004	1.665351e-001	1.438572e+001
7.006473478512951e-004	1.665712e-001	1.439486e+001
7.007297909114585e-004	1.666195e-001	1.439860e+001
7.008441973182511e-004	1.666862e-001	1.439969e+001
7.010267080248198e-004	1.667923e-001	1.439986e+001
7.011406474526499e-004	1.668581e-001	1.439986e+001
7.012124140244602e-004	1.668976e-001	1.439986e+001
7.012565251062961e-004	1.669155e-001	1.439986e+001
7.012909259239558e-004	1.669213e-001	1.439986e+001
7.013137147612591e-004	1.669221e-001	1.439986e+001
7.013431407377549e-004	1.669225e-001	1.439986e+001
7.013558314786159e-004	1.669227e-001	1.439986e+001
7.013677331694015e-004	1.669228e-001	1.439986e+001
7.013826643966908e-004	1.669229e-001	1.439986e+001
7.013949134170930e-004	1.669230e-001	1.439986e+001
7.014076065160468e-004	1.669231e-001	1.439986e+001
7.014236997350751e-004	1.669232e-001	1.439986e+001
7.014392846183479e-004	1.669233e-001	1.439986e+001
7.014579427011142e-004	1.669234e-001	1.439986e+001
7.014777745866646e-004	1.669235e-001	1.439986e+001
7.015036831706512e-004	1.669237e-001	1.439986e+001
7.015344827483380e-004	1.669238e-001	1.439986e+001
7.015782091211939e-004	1.669239e-001	1.439986e+001
7.016378947116639e-004	1.669241e-001	1.439986e+001
7.017397243427176e-004	1.669243e-001	1.439986e+001
7.019200174977550e-004	1.669246e-001	1.439986e+001
7.022799159909984e-004	1.669250e-001	1.439986e+001
7.027964015806493e-004	1.669253e-001	1.439986e+001
7.035205754007262e-004	1.669255e-001	1.439986e+001
7.045920215355134e-004	1.669257e-001	1.439986e+001
7.057414684368893e-004	1.669257e-001	1.439986e+001
7.072577491467752e-004	1.669258e-001	1.439986e+001
7.090556592880964e-004	1.669258e-001	1.439986e+001
7.117280605892368e-004	1.669258e-001	1.439986e+001
7.154540526842917e-004	1.669258e-001	1.439986e+001
7.222855255484689e-004	1.669258e-001	1.439986e+001
7.302855255484700e-004	1.669258e-001	1.439986e+001
7.382855255484710e-004	1.669258e-001	1.439986e+001
7.462855255484721e-004	1.669258e-001	1.439986e+001
7.542855255484732e-004	1.669258e-001	1.439986e+001
7.622855255484742e-004	1.669258e-001	1.439986e+001
7.702855255484753e-004	1.669258e-001	1.439986e+001
7.782855255484764e-004	1.669258e-001	1.439986e+001
7.782874786734784e-004	1.669258e-001	1.439986e+001
7.783148224234787e-004	1.669258e-001	1.439986e+001
7.783460724234761e-004	1.669258e-001	1.439986e+001
7.783723878012003e-004	1.669258e-001	1.439986e+001
7.784001943789698e-004	1.669258e-001	1.439986e+001
7.784186427041498e-004	1.669258e-001	1.439986e+001
7.784460123452450e-004	1.694712e-001	1.439986e+001
7.784599523260813e-004	1.834957e-001	1.439986e+001
7.784680357712862e-004	2.177690e-001	1.439986e+001
7.784726258105446e-004	2.710035e-001	1.439986e+001
7.784764457756319e-004	3.647578e-001	1.439986e+001
7.784802931317947e-004	5.387374e-001	1.439986e+001
7.784844213982317e-004	8.522681e-001	1.439986e+001
7.784890471483480e-004	1.386393e+000	1.439986e+001
7.784950983160954e-004	2.293702e+000	1.439986e+001
7.784980639647179e-004	2.803635e+000	1.439986e+001
7.785023922528556e-004	3.594669e+000	1.439986e+001
7.785065986283743e-004	4.340786e+000	1.439986e+001
7.785147045606886e-004	5.679296e+000	1.439986e+001
7.785236795618197e-004	6.989417e+000	1.439986e+001
7.785354675976450e-004	8.441439e+000	1.439986e+001
7.785480306918002e-004	9.698362e+000	1.439986e+001
7.785643139265261e-004	1.096738e+001	1.439986e+001
7.785826140654789e-004	1.202706e+001	1.439986e+001
7.786068623324913e-004	1.302080e+001	1.439986e+001
7.786290182395170e-004	1.364307e+001	1.439986e+001
7.786522996315395e-004	1.407861e+001	1.439986e+001
7.786738574326185e-004	1.435037e+001	1.439986e+001
7.786970128039403e-004	1.454617e+001	1.439986e+001
7.787193996727990e-004	1.467360e+001	1.439986e+001
7.787431700725656e-004	1.476357e+001	1.439986e+001
7.787666330447071e-004	1.482237e+001	1.439986e+001
7.787916591990851e-004	1.486324e+001	1.439986e+001
7.788171895009369e-004	1.489005e+001	1.439986e+001
7.788450154355350e-004	1.490831e+001	1.439986e+001
7.788746328353940e-004	1.492007e+001	1.439986e+001
7.789081506367340e-004	1.492771e+001	1.439986e+001
7.789458327417814e-004	1.493230e+001	1.439986e+001
7.789908530911188e-004	1.493490e+001	1.439986e+001
7.790451710215779e-004	1.493611e+001	1.439986e+001
7.791154519108876e-004	1.493643e+001	1.439986e+001
7.791566669547029e-004	1.493628e+001	1.439986e+001
7.791862450414952e-004	1.493601e+001	1.439986e+001
7.792106740470359e-004	1.493569e+001	1.439986e+001
7.792263716156003e-004	1.493539e+001	1.439986e+001
7.792357586199825e-004	1.493513e+001	1.439986e+001
7.792426513555106e-004	1.493484e+001	1.439986e+001
7.792489343603562e-004	1.493442e+001	1.439986e+001
7.792566699305129e-004	1.493358e+001	1.439986e+001
7.792650196530859e-004	1.493227e+001	1.439986e+001
7.792751888972618e-004	1.493015e+001	1.439986e+001
7.792872510224841e-004	1.492703e+001	1.439986e+001
7.793012297597352e-004	1.492274e+001	1.439986e+001
7.793167584955463e-004	1.491729e+001	1.439986e+001
7.793364559794888e-004	1.490962e+001	1.439986e+001
7.793550318779471e-004	1.490181e+001	1.439986e+001
7.793794365970400e-004	1.489090e+001	1.439986e+001
7.794091717270649e-004	1.487701e+001	1.439986e+001
7.794545848585563e-004	1.485506e+001	1.439986e+001
7.795174237654051e-004	1.482403e+001	1.439986e+001
7.796332726336674e-004	1.476617e+001	1.439986e+001
7.798649703701921e-004	1.465003e+001	1.439986e+001
7.800050751307353e-004	1.457976e+001	1.439986e+001
7.801112893071893e-004	1.452649e+001	1.439986e+001
7.801709668142365e-004	1.449659e+001	1.439986e+001
7.802104089738929e-004	1.447700e+001	1.439986e+001
7.802447178562252e-004	1.446045e+001	1.439986e+001
7.802732284454272e-004	1.444754e+001	1.439986e+001
7.802986048585647e-004	1.443721e+001	1.439986e+001
7.803239815219673e-004	1.442825e+001	1.439986e+001
7.803451007769094e-004	1.442199e+001	1.439986e+001
7.803689787789919e-004	1.441620e+001	1.439986e+001
7.803892223996675e-004	1.441222e+001	1.439986e+001
7.804064008148509e-004	1.440950e+001	1.439986e+001
7.804218280062156e-004	1.440750e+001	1.439986e+001
7.804351007828156e-004	1.440607e+001	1.439986e+001
7.804469637106778e-004	1.440500e+001	1.439986e+001
7.804589144641619e-004	1.440410e+001	1.439986e+001
7.804703362398954e-004	1.440337e+001	1.439986e+001
7.804855950104481e-004	1.440257e+001	1.439986e+001
7.804997797938376e-004	1.440196e+001	1.439986e+001
7.805107910738157e-004	1.440157e+001	1.439986e+001
7.805209744533928e-004	1.440127e+001	1.439986e+001
7.805326693687206e-004	1.440099e+001	1.439986e+001
7.805419010281367e-004	1.440080e+001	1.439986e+001
7.805516869914750e-004	1.440063e+001	1.439986e+001
7.805625425233650e-004	1.440048e+001	1.439986e+001
7.805742814213021e-004	1.440034e+001	1.439986e+001
7.805864579029584e-004	1.440023e+001	1.439986e+001
7.805996183431474e-004	1.440013e+001	1.439986e+001
7.806133122708545e-004	1.440005e+001	1.439986e+001
7.806279855235646e-004	1.439999e+001	1.439986e+001
7.806435126138725e-004	1.439994e+001	1.439986e+001
7.806609938940251e-004	1.439990e+001	1.439986e+001
7.806839628746384e-004	1.439987e+001	1.439986e+001
7.806977768480689e-004	1.439986e+001	1.439986e+001
7.807106742661538e-004	1.439985e+001	1.439986e+001
