time	V(n002)	V(n005)
8.210487313276096e-004	-5.547385e+000	-1.034144e+001
8.211069698909955e-004	-5.551418e+000	-9.724584e+000
8.212427211687799e-004	-5.561922e+000	-8.285995e+000
8.216985780606229e-004	-5.596038e+000	-3.454646e+000
8.228714233402285e-004	-5.682294e+000	8.977529e+000
8.232450792330266e-004	-5.720378e+000	1.261097e+001
8.233713424401273e-004	-5.745050e+000	1.331670e+001
8.234502479107387e-004	-5.761812e+000	1.341671e+001
8.234612381431417e-004	-5.762901e+000	1.341862e+001
8.234733647738031e-004	-5.763440e+000	1.342029e+001
8.234818631799919e-004	-5.763874e+000	1.342140e+001
8.234922122929609e-004	-5.764249e+000	1.342268e+001
8.235031322453455e-004	-5.764556e+000	1.342395e+001
8.235161592887869e-004	-5.765123e+000	1.342539e+001
8.235282259088659e-004	-5.765864e+000	1.342664e+001
8.235408411872490e-004	-5.766595e+000	1.342787e+001
8.235545066767212e-004	-5.767299e+000	1.342914e+001
8.235694629188869e-004	-5.768259e+000	1.343045e+001
8.235842355577418e-004	-5.769368e+000	1.343166e+001
8.236000830845014e-004	-5.770446e+000	1.343290e+001
8.236165990993575e-004	-5.771538e+000	1.343411e+001
8.236539741853111e-004	-5.774336e+000	1.343662e+001
8.236699830735800e-004	-5.775418e+000	1.343761e+001
8.237093468240544e-004	-5.778323e+000	1.343985e+001
8.237295765522058e-004	-5.779697e+000	1.344091e+001
8.237500917239633e-004	-5.781160e+000	1.344193e+001
8.237697407196217e-004	-5.782606e+000	1.344286e+001
8.237905775063067e-004	-5.784022e+000	1.344380e+001
8.238136191586688e-004	-5.785641e+000	1.344479e+001
8.238342506048553e-004	-5.787140e+000	1.344563e+001
8.238566317150574e-004	-5.788668e+000	1.344649e+001
8.239059557053293e-004	-5.792158e+000	1.344827e+001
8.239308102558044e-004	-5.793852e+000	1.344910e+001
8.239863369124646e-004	-5.797757e+000	1.345082e+001
8.240149915523924e-004	-5.799716e+000	1.345164e+001
8.241071917387767e-004	-5.806123e+000	1.345393e+001
8.241993919251609e-004	-5.812500e+000	1.345600e+001
8.242915921115452e-004	-5.818849e+000	1.345787e+001
8.243837922979296e-004	-5.825168e+000	1.345953e+001
8.244759924843139e-004	-5.831458e+000	1.346098e+001
8.245681926706981e-004	-5.837718e+000	1.346222e+001
8.246603928570824e-004	-5.843949e+000	1.346326e+001
8.253449713268234e-004	-5.889481e+000	1.346797e+001
8.260295497965643e-004	-5.933602e+000	1.347173e+001
8.267141282663053e-004	-5.976314e+000	1.347453e+001
8.273987067360463e-004	-6.017615e+000	1.347637e+001
8.280832852057873e-004	-6.057507e+000	1.347726e+001
8.287678636755282e-004	-6.095988e+000	1.347720e+001
8.294524421452692e-004	-6.133059e+000	1.347618e+001
8.332619199218076e-004	-6.314904e+000	1.347663e+001
8.364826149078308e-004	-6.438485e+000	1.347667e+001
8.403888649078308e-004	-6.556189e+000	1.347668e+001
8.442951149078308e-004	-6.639164e+000	1.347668e+001
8.482013649078308e-004	-6.687636e+000	1.347668e+001
8.521076149078308e-004	-6.703495e+000	1.347668e+001
8.560138649078308e-004	-6.688572e+000	1.347668e+001
8.599201149078308e-004	-6.644639e+000	1.347668e+001
8.638263649078308e-004	-6.573412e+000	1.347668e+001
8.677326149078308e-004	-6.476546e+000	1.347668e+001
8.716388649078308e-004	-6.355644e+000	1.347668e+001
8.755451149078308e-004	-6.212252e+000	1.347668e+001
8.794513649078308e-004	-6.047859e+000	1.347668e+001
8.833576149078308e-004	-5.863905e+000	1.347668e+001
8.872638649078308e-004	-5.661773e+000	1.347668e+001
8.911701149078308e-004	-5.442796e+000	1.347668e+001
8.989826149078308e-004	-4.959388e+000	1.347668e+001
9.067951149078308e-004	-4.423343e+000	1.347668e+001
9.107013649078308e-004	-4.138391e+000	1.347668e+001
9.146076149078308e-004	-3.843561e+000	1.347668e+001
9.185138649078308e-004	-3.539848e+000	1.347668e+001
9.224201149078308e-004	-3.228209e+000	1.347668e+001
9.263263649078308e-004	-2.909555e+000	1.347668e+001
9.302326149078308e-004	-2.584757e+000	1.347668e+001
9.341388649078308e-004	-2.254645e+000	1.347668e+001
9.380451149078308e-004	-1.920010e+000	1.347668e+001
9.419513649078309e-004	-1.581605e+000	1.347668e+001
9.458576149078309e-004	-1.240145e+000	1.347668e+001
9.497638649078309e-004	-8.963101e-001	1.347668e+001
9.536701149078309e-004	-5.507435e-001	1.347668e+001
9.575763649078309e-004	-2.041216e-001	1.347668e+001
9.590372421551668e-004	-7.427368e-002	1.347667e+001
9.598395612805018e-004	-2.908794e-003	1.347667e+001
9.609830102677826e-004	9.880421e-002	1.347667e+001
9.613776754722847e-004	1.339032e-001	1.347667e+001
9.617619473717993e-004	1.680870e-001	1.347667e+001
9.622460917116737e-004	2.111564e-001	1.347667e+001
9.627302360515481e-004	2.542215e-001	1.347667e+001
9.632143803914225e-004	2.972821e-001	1.347667e+001
9.636985247312968e-004	3.403383e-001	1.347667e+001
9.641826690711711e-004	3.833901e-001	1.347667e+001
9.646668134110455e-004	4.264375e-001	1.347667e+001
9.651509577509199e-004	4.694806e-001	1.347667e+001
9.667055202970671e-004	6.076204e-001	1.347667e+001
9.678151663828154e-004	7.061507e-001	1.347667e+001
9.693716037447392e-004	8.442162e-001	1.347667e+001
9.717140629674661e-004	1.051603e+000	1.347667e+001
9.756203129674661e-004	1.396347e+000	1.347667e+001
9.795265629674661e-004	1.739486e+000	1.347667e+001
9.834328129674662e-004	2.080492e+000	1.347667e+001
9.873390629674662e-004	2.418984e+000	1.347667e+001
9.912453129674662e-004	2.754602e+000	1.347667e+001
9.951515629674662e-004	3.087013e+000	1.347667e+001
9.990578129674662e-004	3.415906e+000	1.347667e+001
1.002964062967466e-003	3.740996e+000	1.347665e+001
1.010318091670515e-003	4.341991e+000	1.347462e+001
1.017833528126014e-003	4.939215e+000	1.346105e+001
1.022228059376014e-003	5.281415e+000	1.344367e+001
1.023204621876014e-003	5.356192e+000	1.343284e+001
1.025157746876013e-003	5.505128e+000	1.339976e+001
1.025252481000620e-003	5.512303e+000	1.339636e+001
1.025441949249834e-003	5.526572e+000	1.338560e+001
1.025489316312138e-003	5.530128e+000	1.338198e+001
1.025584050436745e-003	5.537187e+000	1.337183e+001
1.025665579014184e-003	5.543175e+000	1.335957e+001
1.025711813697872e-003	5.546474e+000	1.334916e+001
1.025744436632870e-003	5.548686e+000	1.333829e+001
1.025768547286533e-003	5.550190e+000	1.332672e+001
1.025787727523041e-003	5.551233e+000	1.331361e+001
1.025804408560323e-003	5.551945e+000	1.329748e+001
1.025821276703030e-003	5.552413e+000	1.327471e+001
1.025842018532986e-003	5.552703e+000	1.323745e+001
1.025867878528132e-003	5.552908e+000	1.317976e+001
1.025895288662320e-003	5.553165e+000	1.310686e+001
1.025924713522401e-003	5.553499e+000	1.301290e+001
1.025965644865183e-003	5.553798e+000	1.284974e+001
1.026022905193863e-003	5.553534e+000	1.255431e+001
1.026086451787872e-003	5.552261e+000	1.212481e+001
1.026152106898996e-003	5.550529e+000	1.156833e+001
1.026206196091359e-003	5.550165e+000	1.103719e+001
1.026268701202998e-003	5.552228e+000	1.038133e+001
1.026335227299527e-003	5.556588e+000	9.672852e+000
1.026476064685776e-003	5.567362e+000	8.168760e+000
1.026903954610782e-003	5.599083e+000	3.573152e+000
1.027277744117319e-003	5.626533e+000	-4.773867e-001
1.028025323130391e-003	5.680845e+000	-8.637967e+000
1.028378668159251e-003	5.713460e+000	-1.230315e+001
1.028511857579534e-003	5.735959e+000	-1.338234e+001
1.028514657284328e-003	5.736895e+000	-1.339188e+001
1.028520256693916e-003	5.739336e+000	-1.339410e+001
1.028531455513091e-003	5.743869e+000	-1.339813e+001
1.028547293791563e-003	5.749308e+000	-1.340299e+001
1.028565997118976e-003	5.754285e+000	-1.340780e+001
1.028584806855057e-003	5.757916e+000	-1.341185e+001
1.028607248088805e-003	5.761065e+000	-1.341599e+001
1.028621374481520e-003	5.762578e+000	-1.341829e+001
1.028632767679684e-003	5.763555e+000	-1.341997e+001
1.028644914012696e-003	5.764452e+000	-1.342163e+001
1.028658066265394e-003	5.765332e+000	-1.342330e+001
1.028686393584187e-003	5.767109e+000	-1.342654e+001
1.028702833047093e-003	5.768147e+000	-1.342822e+001
1.028721535039448e-003	5.769361e+000	-1.342998e+001
1.028745433721817e-003	5.770964e+000	-1.343204e+001
1.028776907713942e-003	5.773142e+000	-1.343446e+001
1.028930183221358e-003	5.784032e+000	-1.344348e+001
1.029225609239145e-003	5.804716e+000	-1.345364e+001
1.029870644926200e-003	5.848734e+000	-1.346420e+001
1.031258783029426e-003	5.939084e+000	-1.347305e+001
1.035483146577665e-003	6.179553e+000	-1.347752e+001
1.037844964453891e-003	6.291373e+000	-1.347770e+001
1.041083222499004e-003	6.421016e+000	-1.347774e+001
1.044989472499004e-003	6.544487e+000	-1.347772e+001
1.048895722499004e-003	6.632891e+000	-1.347770e+001
1.052801972499004e-003	6.686492e+000	-1.347768e+001
1.056708222499004e-003	6.707190e+000	-1.347766e+001
1.060614472499004e-003	6.696824e+000	-1.347764e+001
1.064520722499004e-003	6.657176e+000	-1.347762e+001
1.068426972499004e-003	6.589971e+000	-1.347759e+001
1.072333222499004e-003	6.496872e+000	-1.347757e+001
1.076239472499004e-003	6.379493e+000	-1.347755e+001
1.080145722499004e-003	6.239385e+000	-1.347753e+001
1.084051972499004e-003	6.078049e+000	-1.347751e+001
1.087958222499004e-003	5.896931e+000	-1.347749e+001
1.091864472499004e-003	5.697423e+000	-1.347746e+001
1.095770722499005e-003	5.480867e+000	-1.347744e+001
1.099676972499005e-003	5.248553e+000	-1.347742e+001
1.107489472499005e-003	4.741560e+000	-1.347738e+001
1.115301972499005e-003	4.185782e+000	-1.347733e+001
1.119208222499005e-003	3.892310e+000	-1.347731e+001
1.123114472499005e-003	3.589805e+000	-1.347729e+001
1.127020722499005e-003	3.279229e+000	-1.347727e+001
1.130926972499005e-003	2.961500e+000	-1.347725e+001
1.134833222499005e-003	2.637495e+000	-1.347722e+001
1.138739472499005e-003	2.308052e+000	-1.347720e+001
1.142645722499005e-003	1.973966e+000	-1.347718e+001
1.146551972499005e-003	1.635997e+000	-1.347716e+001
1.150458222499005e-003	1.294865e+000	-1.347713e+001
1.154364472499005e-003	9.512560e-001	-1.347711e+001
1.158270722499005e-003	6.058180e-001	-1.347709e+001
1.162176972499005e-003	2.593113e-001	-1.347707e+001
1.163394845098034e-003	1.510268e-001	-1.347706e+001
1.164078867596856e-003	9.018520e-002	-1.347706e+001
1.164269203700577e-003	7.325273e-002	-1.347706e+001
1.164459539804298e-003	5.631956e-002	-1.347706e+001
1.164649875908018e-003	3.938568e-002	-1.347705e+001
1.164840212011739e-003	2.245110e-002	-1.347705e+001
1.165030548115460e-003	5.515816e-003	-1.347705e+001
1.165220884219180e-003	-1.142017e-002	-1.347705e+001
1.165411220322901e-003	-2.835687e-002	-1.347705e+001
1.165944204511299e-003	-7.577236e-002	-1.347705e+001
1.166258049666847e-003	-1.036827e-001	-1.347705e+001
1.166611773169495e-003	-1.351522e-001	-1.347704e+001
1.166989929191102e-003	-1.688022e-001	-1.347704e+001
1.168026418236478e-003	-2.610237e-001	-1.347703e+001
1.169268611090657e-003	-3.715291e-001	-1.347703e+001
1.171589087754888e-003	-5.778454e-001	-1.347701e+001
1.174590527388678e-003	-8.443410e-001	-1.347700e+001
1.177156298902869e-003	-1.071671e+000	-1.347698e+001
1.180370601019775e-003	-1.355619e+000	-1.347696e+001
1.184485568609229e-003	-1.717387e+000	-1.347694e+001
1.187015701186140e-003	-1.938629e+000	-1.347693e+001
1.190142381048439e-003	-2.210560e+000	-1.347691e+001
1.194048631048439e-003	-2.547932e+000	-1.347689e+001
1.197954881048439e-003	-2.882423e+000	-1.347686e+001
1.201861131048439e-003	-3.213583e+000	-1.347684e+001
1.205767381048439e-003	-3.541110e+000	-1.347682e+001
1.213579881048439e-003	-4.184172e+000	-1.347570e+001
1.221208547899080e-003	-4.795177e+000	-1.346615e+001
1.225114797899080e-003	-5.100924e+000	-1.345205e+001
1.229021047899080e-003	-5.402976e+000	-1.342860e+001
1.229164503369485e-003	-5.413955e+000	-1.342707e+001
1.229451414310293e-003	-5.435786e+000	-1.342234e+001
1.230025236191909e-003	-5.479403e+000	-1.340835e+001
1.230585773175085e-003	-5.521886e+000	-1.338791e+001
1.230642199706420e-003	-5.526133e+000	-1.338429e+001
1.230755052769092e-003	-5.534557e+000	-1.337342e+001
1.230818519399807e-003	-5.539246e+000	-1.336493e+001
1.230874088556731e-003	-5.543270e+000	-1.335421e+001
1.230910050702800e-003	-5.545784e+000	-1.334430e+001
1.230936810305461e-003	-5.547544e+000	-1.333376e+001
1.230957911433412e-003	-5.548802e+000	-1.332203e+001
1.230975509025236e-003	-5.549691e+000	-1.330827e+001
1.230991905221873e-003	-5.550308e+000	-1.329024e+001
1.231009745771223e-003	-5.550715e+000	-1.326349e+001
1.231029754326905e-003	-5.550951e+000	-1.322488e+001
1.231054706331767e-003	-5.551173e+000	-1.316623e+001
1.231084580246635e-003	-5.551513e+000	-1.308324e+001
1.231114115979834e-003	-5.551874e+000	-1.298321e+001
1.231164282130778e-003	-5.552176e+000	-1.276638e+001
1.231227596024013e-003	-5.551676e+000	-1.240626e+001
1.231295112020206e-003	-5.550184e+000	-1.191031e+001
1.231344816719187e-003	-5.549108e+000	-1.146479e+001
1.231399150696183e-003	-5.549314e+000	-1.091734e+001
1.231457885172023e-003	-5.551822e+000	-1.030051e+001
1.231516318090794e-003	-5.555943e+000	-9.681474e+000
1.231651471463816e-003	-5.566398e+000	-8.249228e+000
1.232126410416500e-003	-5.601929e+000	-3.215627e+000
1.233538483565817e-003	-5.705484e+000	1.175221e+001
1.233678431964529e-003	-5.722262e+000	1.310099e+001
1.233725763458292e-003	-5.735820e+000	1.334368e+001
1.233785057579900e-003	-5.757315e+000	1.340200e+001
1.233799201135013e-003	-5.760485e+000	1.340643e+001
1.233813986393766e-003	-5.762362e+000	1.340973e+001
1.233825301986783e-003	-5.763566e+000	1.341200e+001
1.233835677770818e-003	-5.764223e+000	1.341389e+001
1.233845361678054e-003	-5.764584e+000	1.341553e+001
1.233856035892390e-003	-5.765128e+000	1.341721e+001
1.233865450124410e-003	-5.765810e+000	1.341860e+001
1.233875407433328e-003	-5.766435e+000	1.341998e+001
1.233887366732490e-003	-5.766900e+000	1.342154e+001
1.233899814340024e-003	-5.767421e+000	1.342307e+001
1.233910051898563e-003	-5.768114e+000	1.342424e+001
1.233922844467391e-003	-5.769059e+000	1.342563e+001
1.233936169471850e-003	-5.769797e+000	1.342699e+001
1.233949662084620e-003	-5.770544e+000	1.342830e+001
1.233962500430954e-003	-5.771525e+000	1.342947e+001
1.233976800591359e-003	-5.772655e+000	1.343070e+001
1.234003582576284e-003	-5.774337e+000	1.343284e+001
1.234030736654176e-003	-5.776504e+000	1.343480e+001
1.234042366163432e-003	-5.777226e+000	1.343559e+001
1.234056952787530e-003	-5.778194e+000	1.343654e+001
1.234068809236849e-003	-5.779162e+000	1.343728e+001
1.234083438273196e-003	-5.780273e+000	1.343816e+001
1.234095299891412e-003	-5.781004e+000	1.343884e+001
1.234110052458331e-003	-5.782007e+000	1.343966e+001
1.234122406939936e-003	-5.783001e+000	1.344032e+001
1.234137270913840e-003	-5.784078e+000	1.344109e+001
1.234150404230067e-003	-5.784890e+000	1.344174e+001
1.234165497916445e-003	-5.785963e+000	1.344247e+001
1.234179933754177e-003	-5.787093e+000	1.344314e+001
1.234195532150387e-003	-5.788152e+000	1.344383e+001
1.234213067640678e-003	-5.789298e+000	1.344458e+001
1.234230629815481e-003	-5.790614e+000	1.344531e+001
1.234248453075564e-003	-5.791890e+000	1.344602e+001
1.234263999438908e-003	-5.792890e+000	1.344661e+001
1.234281705881288e-003	-5.794156e+000	1.344726e+001
1.234300099349623e-003	-5.795516e+000	1.344792e+001
1.234318684695502e-003	-5.796745e+000	1.344856e+001
1.234338323223978e-003	-5.798106e+000	1.344921e+001
1.234355575338437e-003	-5.799384e+000	1.344976e+001
1.234401074014231e-003	-5.802488e+000	1.345112e+001
1.234422806551103e-003	-5.804055e+000	1.345174e+001
1.234475174133782e-003	-5.807648e+000	1.345313e+001
1.234499534006390e-003	-5.809374e+000	1.345374e+001
1.234524658105196e-003	-5.811078e+000	1.345434e+001
1.234583963627813e-003	-5.815200e+000	1.345568e+001
1.234612728420492e-003	-5.817142e+000	1.345628e+001
1.234686063850705e-003	-5.822195e+000	1.345768e+001
1.234759399280918e-003	-5.827228e+000	1.345898e+001
1.234832734711131e-003	-5.832243e+000	1.346017e+001
1.234906070141344e-003	-5.837238e+000	1.346127e+001
1.234979405571557e-003	-5.842215e+000	1.346227e+001
1.235052741001770e-003	-5.847173e+000	1.346317e+001
1.235126076431983e-003	-5.852112e+000	1.346396e+001
1.236011476995094e-003	-5.910554e+000	1.346875e+001
1.236896877558205e-003	-5.966701e+000	1.347254e+001
1.237782278121316e-003	-6.020551e+000	1.347533e+001
1.238667678684428e-003	-6.072105e+000	1.347712e+001
1.239553079247539e-003	-6.121363e+000	1.347791e+001
1.240438479810650e-003	-6.168326e+000	1.347770e+001
1.241323880373761e-003	-6.212992e+000	1.347649e+001
1.244945659746673e-003	-6.372727e+000	1.347665e+001
1.247942544868159e-003	-6.478576e+000	1.347667e+001
1.251848794868159e-003	-6.585597e+000	1.347668e+001
1.255755044868159e-003	-6.658951e+000	1.347668e+001
1.259661294868159e-003	-6.698319e+000	1.347668e+001
1.263567544868159e-003	-6.705577e+000	1.347668e+001
1.267473794868159e-003	-6.682539e+000	1.347668e+001
1.271380044868159e-003	-6.630960e+000	1.347668e+001
1.275286294868159e-003	-6.552542e+000	1.347668e+001
1.279192544868159e-003	-6.448926e+000	1.347668e+001
1.283098794868160e-003	-6.321698e+000	1.347668e+001
1.287005044868160e-003	-6.172389e+000	1.347668e+001
1.290911294868160e-003	-6.002476e+000	1.347668e+001
1.294817544868160e-003	-5.813382e+000	1.347668e+001
1.298723794868160e-003	-5.606478e+000	1.347668e+001
1.302630044868160e-003	-5.383082e+000	1.347668e+001
1.310442544868160e-003	-4.891841e+000	1.347668e+001
1.318255044868160e-003	-4.349218e+000	1.347668e+001
1.322161294868160e-003	-4.061416e+000	1.347668e+001
1.326067544868160e-003	-3.764010e+000	1.347668e+001
1.329973794868160e-003	-3.457987e+000	1.347668e+001
1.333880044868160e-003	-3.144290e+000	1.347668e+001
1.337786294868160e-003	-2.823819e+000	1.347668e+001
1.341692544868160e-003	-2.497435e+000	1.347668e+001
1.345598794868160e-003	-2.165956e+000	1.347668e+001
1.349505044868160e-003	-1.830163e+000	1.347668e+001
1.353411294868160e-003	-1.490799e+000	1.347668e+001
1.357317544868160e-003	-1.148570e+000	1.347668e+001
1.361223794868160e-003	-8.041438e-001	1.347668e+001
1.365130044868160e-003	-4.581567e-001	1.347668e+001
1.369036294868160e-003	-1.112391e-001	1.347667e+001
1.370475879028319e-003	1.677882e-002	1.347667e+001
1.371157732106774e-003	7.743072e-002	1.347667e+001
1.371462502318729e-003	1.045537e-001	1.347667e+001
1.371670589893096e-003	1.230653e-001	1.347667e+001
1.372108167765870e-003	1.619958e-001	1.347667e+001
1.372681373689894e-003	2.129961e-001	1.347667e+001
1.373254579613918e-003	2.639895e-001	1.347667e+001
1.373827785537942e-003	3.149761e-001	1.347667e+001
1.374400991461965e-003	3.659558e-001	1.347667e+001
1.374974197385989e-003	4.169288e-001	1.347667e+001
1.375547403310013e-003	4.678948e-001	1.347667e+001
1.376120609234037e-003	5.188541e-001	1.347667e+001
1.377250691224453e-003	6.192693e-001	1.347667e+001
1.378672016747131e-003	7.454694e-001	1.347667e+001
1.380475881980467e-003	9.054471e-001	1.347667e+001
1.382778896684979e-003	1.109290e+000	1.347667e+001
1.386070693218688e-003	1.399738e+000	1.347667e+001
1.389976943218688e-003	1.742840e+000	1.347667e+001
1.393883193218688e-003	2.083865e+000	1.347667e+001
1.397789443218688e-003	2.422369e+000	1.347667e+001
1.401695693218688e-003	2.757993e+000	1.347667e+001
1.405601943218688e-003	3.090405e+000	1.347667e+001
1.409508193218688e-003	3.419294e+000	1.347667e+001
1.413414443218688e-003	3.744375e+000	1.347665e+001
1.420760512203714e-003	4.344704e+000	1.347458e+001
1.428268515006762e-003	4.941316e+000	1.346091e+001
1.432663046256762e-003	5.283516e+000	1.344337e+001
1.433639608756762e-003	5.358279e+000	1.343223e+001
1.435592733756762e-003	5.507206e+000	1.339793e+001
1.435677908867069e-003	5.513654e+000	1.339471e+001
1.435848259087684e-003	5.526464e+000	1.338403e+001
1.435936894449027e-003	5.533098e+000	1.337618e+001
1.436030840722383e-003	5.540054e+000	1.336411e+001
1.436081430518453e-003	5.543719e+000	1.335461e+001
1.436118306350026e-003	5.546293e+000	1.334449e+001
1.436145661044642e-003	5.548093e+000	1.333381e+001
1.436167045150909e-003	5.549368e+000	1.332200e+001
1.436184709697084e-003	5.550259e+000	1.330824e+001
1.436201139944907e-003	5.550875e+000	1.329022e+001
1.436219027019219e-003	5.551278e+000	1.326348e+001
1.436239085184821e-003	5.551499e+000	1.322488e+001
1.436264070642548e-003	5.551692e+000	1.316629e+001
1.436293983310494e-003	5.551996e+000	1.308335e+001
1.436323565670582e-003	5.552315e+000	1.298330e+001
1.436373887490789e-003	5.552524e+000	1.276587e+001
1.436437307539933e-003	5.551881e+000	1.240493e+001
1.436504841299872e-003	5.550201e+000	1.190797e+001
1.436554648635115e-003	5.548954e+000	1.146028e+001
1.436608951817015e-003	5.548972e+000	1.091104e+001
1.436667712112272e-003	5.551318e+000	1.029093e+001
1.436726287882631e-003	5.555348e+000	9.666704e+000
1.436861705369663e-003	5.565722e+000	8.220572e+000
1.437338257730303e-003	5.601046e+000	3.100267e+000
1.437746104224889e-003	5.630945e+000	-1.325079e+000
1.438561797214061e-003	5.690078e+000	-1.024096e+001
1.438762326806340e-003	5.707985e+000	-1.235156e+001
1.438873169916768e-003	5.728371e+000	-1.324072e+001
1.438921879200849e-003	5.744652e+000	-1.339636e+001
1.438951364780654e-003	5.754504e+000	-1.340676e+001
1.438962984636981e-003	5.756804e+000	-1.340956e+001
1.438978529799457e-003	5.758762e+000	-1.341275e+001
1.438989512011668e-003	5.759943e+000	-1.341479e+001
1.439000777553019e-003	5.760964e+000	-1.341670e+001
1.439011610606034e-003	5.761809e+000	-1.341841e+001
1.439022311475286e-003	5.762532e+000	-1.341997e+001
1.439046150399725e-003	5.763921e+000	-1.342313e+001
1.439059601600070e-003	5.764678e+000	-1.342473e+001
1.439074079865836e-003	5.765527e+000	-1.342634e+001
1.439090941271041e-003	5.766574e+000	-1.342807e+001
1.439112198677699e-003	5.767965e+000	-1.343007e+001
1.439141419922805e-003	5.769958e+000	-1.343254e+001
1.439181216185086e-003	5.772758e+000	-1.343553e+001
1.439263921617894e-003	5.778676e+000	-1.344066e+001
1.439311135688966e-003	5.782029e+000	-1.344305e+001
1.439499020243003e-003	5.795232e+000	-1.345034e+001
1.439849510302257e-003	5.819458e+000	-1.345846e+001
1.440778702476205e-003	5.881765e+000	-1.346886e+001
1.444101066051405e-003	6.083582e+000	-1.347690e+001
1.448172530768942e-003	6.287251e+000	-1.347770e+001
1.451142564661768e-003	6.407900e+000	-1.347774e+001
1.455048814661768e-003	6.533868e+000	-1.347772e+001
1.458955064661768e-003	6.625288e+000	-1.347770e+001
1.462861314661768e-003	6.681746e+000	-1.347768e+001
1.466767564661768e-003	6.705144e+000	-1.347766e+001
1.470673814661768e-003	6.697330e+000	-1.347764e+001
1.474580064661768e-003	6.660087e+000	-1.347762e+001
1.478486314661768e-003	6.595145e+000	-1.347760e+001
1.482392564661768e-003	6.504174e+000	-1.347757e+001
1.486298814661768e-003	6.388790e+000	-1.347755e+001
1.490205064661768e-003	6.250550e+000	-1.347753e+001
1.494111314661768e-003	6.090960e+000	-1.347751e+001
1.498017564661768e-003	5.911469e+000	-1.347749e+001
1.501923814661768e-003	5.713475e+000	-1.347747e+001
1.505830064661768e-003	5.498322e+000	-1.347744e+001
1.509736314661768e-003	5.267306e+000	-1.347742e+001
1.517548814661768e-003	4.762608e+000	-1.347738e+001
1.525361314661768e-003	4.208750e+000	-1.347734e+001
1.529267564661768e-003	3.916108e+000	-1.347731e+001
1.533173814661768e-003	3.614350e+000	-1.347729e+001
1.537080064661768e-003	3.304441e+000	-1.347727e+001
1.540986314661768e-003	2.987305e+000	-1.347725e+001
1.544892564661768e-003	2.663821e+000	-1.347723e+001
1.548798814661768e-003	2.334830e+000	-1.347720e+001
1.552705064661768e-003	2.001131e+000	-1.347718e+001
1.556611314661768e-003	1.663486e+000	-1.347716e+001
1.560517564661768e-003	1.322621e+000	-1.347714e+001
1.564423814661768e-003	9.792206e-001	-1.347711e+001
1.568330064661768e-003	6.339388e-001	-1.347709e+001
1.572236314661768e-003	2.874778e-001	-1.347707e+001
1.573750654198116e-003	1.529190e-001	-1.347706e+001
1.574522695809135e-003	8.426070e-002	-1.347706e+001
1.574880635111329e-003	5.242014e-002	-1.347705e+001
1.575267826083240e-003	1.797391e-002	-1.347705e+001
1.575519337604318e-003	-4.403097e-003	-1.347705e+001
1.575808991822953e-003	-3.017496e-002	-1.347705e+001
1.576153717614524e-003	-6.084412e-002	-1.347705e+001
1.576501824676937e-003	-9.180309e-002	-1.347705e+001
1.576899798071977e-003	-1.271966e-001	-1.347704e+001
1.577176111814215e-003	-1.517831e-001	-1.347704e+001
1.577978310585681e-003	-2.231569e-001	-1.347704e+001
1.579028937652321e-003	-3.166224e-001	-1.347703e+001
1.580478653513343e-003	-4.455549e-001	-1.347702e+001
1.582429561946793e-003	-6.189513e-001	-1.347701e+001
1.584961237375434e-003	-8.436826e-001	-1.347700e+001
1.588200143520493e-003	-1.130531e+000	-1.347698e+001
1.592330106647220e-003	-1.494826e+000	-1.347696e+001
1.594797688930087e-003	-1.711505e+000	-1.347694e+001
1.597592478405629e-003	-1.955869e+000	-1.347692e+001
1.600732376619506e-003	-2.228910e+000	-1.347691e+001
1.604286671163469e-003	-2.535854e+000	-1.347689e+001
1.608192921163469e-003	-2.870379e+000	-1.347686e+001
1.612099171163469e-003	-3.201648e+000	-1.347684e+001
1.616005421163469e-003	-3.529296e+000	-1.347682e+001
1.623817921163469e-003	-4.172632e+000	-1.347577e+001
1.631379866784428e-003	-4.778692e+000	-1.346663e+001
1.635286116784428e-003	-5.084670e+000	-1.345316e+001
1.639192366784428e-003	-5.386945e+000	-1.343087e+001
1.639416054885405e-003	-5.404084e+000	-1.342857e+001
1.639863431087358e-003	-5.438147e+000	-1.342094e+001
1.640629219144966e-003	-5.496369e+000	-1.340347e+001
1.640729995440343e-003	-5.504005e+000	-1.339991e+001
1.640931548031097e-003	-5.519221e+000	-1.338961e+001
1.641040959554644e-003	-5.527447e+000	-1.338161e+001
1.641169678504634e-003	-5.537039e+000	-1.336768e+001
1.641232293187976e-003	-5.541615e+000	-1.335735e+001
1.641275769187204e-003	-5.544684e+000	-1.334642e+001
1.641306224978896e-003	-5.546715e+000	-1.333521e+001
1.641328988203320e-003	-5.548093e+000	-1.332311e+001
1.641347153231903e-003	-5.549029e+000	-1.330933e+001
1.641363558294589e-003	-5.549664e+000	-1.329175e+001
1.641381093055341e-003	-5.550081e+000	-1.326598e+001
1.641401169266931e-003	-5.550328e+000	-1.322768e+001
1.641427271990639e-003	-5.550560e+000	-1.316667e+001
1.641457243612555e-003	-5.550898e+000	-1.308359e+001
1.641486912122514e-003	-5.551262e+000	-1.298336e+001
1.641535746300776e-003	-5.551569e+000	-1.277345e+001
1.641597986101173e-003	-5.551105e+000	-1.242241e+001
1.641664948017444e-003	-5.549648e+000	-1.193489e+001
