waveform	Ch0	
t0	06-05-20  17:38:44,592960	
delta t	5,000000E-6	

time[0]	Ch0
06-05-20  17:38:44,593540	-1,965498E+0
06-05-20  17:38:44,593545	-1,965824E+0
06-05-20  17:38:44,593550	-1,952162E+0
06-05-20  17:38:44,593555	-1,925489E+0
06-05-20  17:38:44,593560	-1,888733E+0
06-05-20  17:38:44,593565	-1,841243E+0
06-05-20  17:38:44,593570	-1,783995E+0
06-05-20  17:38:44,593575	-1,717964E+0
06-05-20  17:38:44,593580	-1,643801E+0
06-05-20  17:38:44,593585	-1,563133E+0
06-05-20  17:38:44,593590	-1,475634E+0
06-05-20  17:38:44,593595	-1,382605E+0
06-05-20  17:38:44,593600	-1,283721E+0
06-05-20  17:38:44,593605	-1,181259E+0
06-05-20  17:38:44,593610	-1,073593E+0
06-05-20  17:38:44,593615	-9,629996E-1
06-05-20  17:38:44,593620	-8,498038E-1
06-05-20  17:38:44,593625	-7,333552E-1
06-05-20  17:38:44,593630	-6,136539E-1
06-05-20  17:38:44,593635	-4,939525E-1
06-05-20  17:38:44,593640	-3,722995E-1
06-05-20  17:38:44,593645	-2,493454E-1
06-05-20  17:38:44,593650	-1,250902E-1
06-05-20  17:38:44,593655	-8,350522E-4
06-05-20  17:38:44,593660	1,240707E-1
06-05-20  17:38:44,593665	2,476753E-1
06-05-20  17:38:44,593670	3,712800E-1
06-05-20  17:38:44,593675	4,945594E-1
06-05-20  17:38:44,593680	6,165376E-1
06-05-20  17:38:44,593685	7,378653E-1
06-05-20  17:38:44,593690	8,572414E-1
06-05-20  17:38:44,593695	9,749911E-1
06-05-20  17:38:44,593700	1,092416E+0
06-05-20  17:38:44,593705	1,207238E+0
06-05-20  17:38:44,593710	1,320108E+0
06-05-20  17:38:44,593715	1,430702E+0
06-05-20  17:38:44,593720	1,539994E+0
06-05-20  17:38:44,593725	1,646034E+0
06-05-20  17:38:44,593730	1,717920E+0
06-05-20  17:38:44,593735	1,844452E+0
06-05-20  17:38:44,593740	1,907556E+0
06-05-20  17:38:44,593745	1,956347E+0
06-05-20  17:38:44,593750	1,988224E+0
06-05-20  17:38:44,593755	2,006439E+0
06-05-20  17:38:44,593760	2,010343E+0
06-05-20  17:38:44,593765	2,000910E+0
06-05-20  17:38:44,593770	1,980417E+0
06-05-20  17:38:44,593775	1,947564E+0
06-05-20  17:38:44,593780	1,905929E+0
06-05-20  17:38:44,593785	1,853885E+0
06-05-20  17:38:44,593790	1,794035E+0
06-05-20  17:38:44,593795	1,725727E+0
06-05-20  17:38:44,593800	1,651564E+0
06-05-20  17:38:44,593805	1,569594E+0
06-05-20  17:38:44,593810	1,482421E+0
06-05-20  17:38:44,593815	1,389392E+0
06-05-20  17:38:44,593820	1,293110E+0
06-05-20  17:38:44,593825	1,191624E+0
06-05-20  17:38:44,593830	1,087862E+0
06-05-20  17:38:44,593835	9,798702E-1
06-05-20  17:38:44,593840	8,692766E-1
06-05-20  17:38:44,593845	7,567313E-1
06-05-20  17:38:44,593850	6,415838E-1
06-05-20  17:38:44,593855	5,254605E-1
06-05-20  17:38:44,593860	4,077108E-1
06-05-20  17:38:44,593865	2,889853E-1
06-05-20  17:38:44,593870	1,709103E-1
06-05-20  17:38:44,593875	5,055846E-2
06-05-20  17:38:44,593880	-6,979343E-2
06-05-20  17:38:44,593885	-1,904706E-1
06-05-20  17:38:44,593890	-3,095214E-1
06-05-20  17:38:44,593895	-4,288975E-1
06-05-20  17:38:44,593900	-5,456713E-1
06-05-20  17:38:44,593905	-6,614694E-1
06-05-20  17:38:44,593910	-7,775927E-1
06-05-20  17:38:44,593915	-8,907885E-1
