waveform	Ch0	
t0	06-05-20  16:38:37,156784	
delta t	5,000000E-6	

time[0]	Ch0
06-05-20  16:38:37,157364	-1,041941E+1
06-05-20  16:38:37,157369	-1,041973E+1
06-05-20  16:38:37,157374	-1,041875E+1
06-05-20  16:38:37,157379	-1,041843E+1
06-05-20  16:38:37,157384	-1,041843E+1
06-05-20  16:38:37,157389	-1,041778E+1
06-05-20  16:38:37,157394	-1,041810E+1
06-05-20  16:38:37,157399	-1,041745E+1
06-05-20  16:38:37,157404	-1,041680E+1
06-05-20  16:38:37,157409	-1,041615E+1
06-05-20  16:38:37,157414	-1,041518E+1
06-05-20  16:38:37,157419	-1,041550E+1
06-05-20  16:38:37,157424	-1,041745E+1
06-05-20  16:38:37,157429	-1,041583E+1
06-05-20  16:38:37,157434	-1,041323E+1
06-05-20  16:38:37,157439	-1,040965E+1
06-05-20  16:38:37,157444	-1,040412E+1
06-05-20  16:38:37,157449	-1,039599E+1
06-05-20  16:38:37,157454	-1,038558E+1
06-05-20  16:38:37,157459	-1,036476E+1
06-05-20  16:38:37,157464	-4,559570E+0
06-05-20  16:38:37,157469	1,063600E+1
06-05-20  16:38:37,157474	1,063600E+1
06-05-20  16:38:37,157479	1,063600E+1
06-05-20  16:38:37,157484	1,063600E+1
06-05-20  16:38:37,157489	1,063600E+1
06-05-20  16:38:37,157494	1,063600E+1
06-05-20  16:38:37,157499	1,063600E+1
06-05-20  16:38:37,157504	1,063600E+1
06-05-20  16:38:37,157509	1,063600E+1
06-05-20  16:38:37,157514	1,063600E+1
06-05-20  16:38:37,157519	1,063600E+1
06-05-20  16:38:37,157524	1,063600E+1
06-05-20  16:38:37,157529	1,063600E+1
06-05-20  16:38:37,157534	1,063600E+1
06-05-20  16:38:37,157539	1,063600E+1
06-05-20  16:38:37,157544	1,063600E+1
06-05-20  16:38:37,157549	1,063600E+1
06-05-20  16:38:37,157554	1,063600E+1
06-05-20  16:38:37,157559	1,063600E+1
06-05-20  16:38:37,157564	1,063600E+1
06-05-20  16:38:37,157569	1,063600E+1
06-05-20  16:38:37,157574	1,063600E+1
06-05-20  16:38:37,157579	1,063600E+1
06-05-20  16:38:37,157584	1,063600E+1
06-05-20  16:38:37,157589	1,063600E+1
06-05-20  16:38:37,157594	1,063600E+1
06-05-20  16:38:37,157599	1,063600E+1
06-05-20  16:38:37,157604	1,063600E+1
06-05-20  16:38:37,157609	1,063600E+1
06-05-20  16:38:37,157614	1,063600E+1
06-05-20  16:38:37,157619	1,063600E+1
06-05-20  16:38:37,157624	1,063600E+1
06-05-20  16:38:37,157629	1,063600E+1
06-05-20  16:38:37,157634	1,063600E+1
06-05-20  16:38:37,157639	1,063600E+1
06-05-20  16:38:37,157644	1,063600E+1
06-05-20  16:38:37,157649	1,063600E+1
06-05-20  16:38:37,157654	1,063600E+1
06-05-20  16:38:37,157659	1,063600E+1
06-05-20  16:38:37,157664	1,063600E+1
06-05-20  16:38:37,157669	7,622319E+0
06-05-20  16:38:37,157674	-1,041810E+1
06-05-20  16:38:37,157679	-1,042006E+1
06-05-20  16:38:37,157684	-1,042071E+1
06-05-20  16:38:37,157689	-1,042136E+1
06-05-20  16:38:37,157694	-1,042136E+1
06-05-20  16:38:37,157699	-1,042201E+1
06-05-20  16:38:37,157704	-1,042168E+1
06-05-20  16:38:37,157709	-1,042168E+1
06-05-20  16:38:37,157714	-1,042136E+1
06-05-20  16:38:37,157719	-1,042201E+1
06-05-20  16:38:37,157724	-1,042168E+1
06-05-20  16:38:37,157729	-1,042168E+1
06-05-20  16:38:37,157734	-1,042168E+1
06-05-20  16:38:37,157739	-1,042201E+1
06-05-20  16:38:37,157744	-1,042136E+1
06-05-20  16:38:37,157749	-1,042136E+1
06-05-20  16:38:37,157754	-1,042136E+1
06-05-20  16:38:37,157759	-1,042168E+1
06-05-20  16:38:37,157764	-1,042103E+1
06-05-20  16:38:37,157769	-1,042071E+1
06-05-20  16:38:37,157774	-1,042038E+1
06-05-20  16:38:37,157779	-1,041941E+1
06-05-20  16:38:37,157784	-1,042006E+1
06-05-20  16:38:37,157789	-1,041973E+1
06-05-20  16:38:37,157794	-1,041843E+1
06-05-20  16:38:37,157799	-1,041875E+1
06-05-20  16:38:37,157804	-1,041875E+1
06-05-20  16:38:37,157809	-1,041778E+1
06-05-20  16:38:37,157814	-1,041745E+1
06-05-20  16:38:37,157819	-1,041713E+1
06-05-20  16:38:37,157824	-1,041680E+1
06-05-20  16:38:37,157829	-1,041680E+1
06-05-20  16:38:37,157834	-1,041615E+1
06-05-20  16:38:37,157839	-1,041518E+1
06-05-20  16:38:37,157844	-1,041453E+1
06-05-20  16:38:37,157849	-1,041713E+1
06-05-20  16:38:37,157854	-1,041485E+1
06-05-20  16:38:37,157859	-1,041160E+1
06-05-20  16:38:37,157864	-1,040737E+1
