waveform	Ch0		Gen	
t0	28-04-20  23:11:31,393583		28-04-20  23:11:31,393585	
delta t	5,000000E-6		5,000000E-6	

time[0]	Ch0	time[1]	Gen
28-04-20  23:11:31,395543	-4,903745E-1	28-04-20  23:11:31,395545	-4,767129E-1
28-04-20  23:11:31,395548	-4,890734E-1	28-04-20  23:11:31,395550	-4,747613E-1
28-04-20  23:11:31,395553	-4,874470E-1	28-04-20  23:11:31,395555	-4,724844E-1
28-04-20  23:11:31,395558	-4,845195E-1	28-04-20  23:11:31,395560	-4,711833E-1
28-04-20  23:11:31,395563	-4,819173E-1	28-04-20  23:11:31,395565	-4,685811E-1
28-04-20  23:11:31,395568	-4,802910E-1	28-04-20  23:11:31,395570	-4,663041E-1
28-04-20  23:11:31,395573	-4,770382E-1	28-04-20  23:11:31,395575	-4,637019E-1
28-04-20  23:11:31,395578	-4,757371E-1	28-04-20  23:11:31,395580	-4,627261E-1
28-04-20  23:11:31,395583	-4,728096E-1	28-04-20  23:11:31,395585	-4,601239E-1
28-04-20  23:11:31,395588	-4,705327E-1	28-04-20  23:11:31,395590	-4,594733E-1
28-04-20  23:11:31,395593	-4,692316E-1	28-04-20  23:11:31,395595	-4,568711E-1
28-04-20  23:11:31,395598	-4,669547E-1	28-04-20  23:11:31,395600	-4,549195E-1
28-04-20  23:11:31,395603	-4,646777E-1	28-04-20  23:11:31,395605	-4,529678E-1
28-04-20  23:11:31,395608	-4,624008E-1	28-04-20  23:11:31,395610	-4,506909E-1
28-04-20  23:11:31,395613	-4,604492E-1	28-04-20  23:11:31,395615	-4,480887E-1
28-04-20  23:11:31,395618	-4,581722E-1	28-04-20  23:11:31,395620	-4,464623E-1
28-04-20  23:11:31,395623	-4,562206E-1	28-04-20  23:11:31,395625	-4,438601E-1
28-04-20  23:11:31,395628	-4,539437E-1	28-04-20  23:11:31,395630	-4,435348E-1
28-04-20  23:11:31,395633	-4,513415E-1	28-04-20  23:11:31,395635	-4,412579E-1
