time	V(a)-1.5	V(b)-3	V(c)-4.5	V(d)-6	V(out)
5.492187500100000e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000000100001e-002	-1.499997e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.000030e+000
5.500000000110000e-002	-1.400001e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.003234e+000
5.500000000130000e-002	-1.200001e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.009501e+000
5.500000000161484e-002	-8.851628e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.018882e+000
5.500000000195528e-002	-5.447268e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.028430e+000
5.500000000200001e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.029595e+000
5.500000000201271e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.029453e+000
5.500000000203812e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.029133e+000
5.500000000208894e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.028516e+000
5.500000000219058e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.027372e+000
5.500000000231445e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.026039e+000
5.500000000256221e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.023550e+000
5.500000000305771e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.019182e+000
5.500000000404871e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.012417e+000
5.500000000603072e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	1.004282e+000
5.500000000999473e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.981719e-001
5.500000001792275e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.968356e-001
5.500000003144188e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.986583e-001
5.500000005068433e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.998259e-001
5.500000008560126e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999707e-001
5.500000015543510e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999762e-001
5.500000029510278e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999851e-001
5.500000054411519e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999853e-001
5.500000098663690e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000178208421e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999862e-001
5.500000329746971e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000602451650e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500001124011153e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500002167130159e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500004185696306e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500008222828600e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500016297093189e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500032445622366e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.992643195502657e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
6.000000000000000e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999710e-001
6.000000000010000e-002	-6.000034e-001	-2.100003e+000	-4.500000e+000	-5.000000e+000	9.896614e-001
6.000000000030000e-002	-8.000031e-001	-2.300003e+000	-4.500000e+000	-5.000000e+000	9.696390e-001
6.000000000070000e-002	-1.200003e+000	-2.700003e+000	-4.500000e+000	-5.000000e+000	9.313490e-001
6.000000000100000e-002	-1.499999e+000	-2.999999e+000	-4.500000e+000	-5.000000e+000	9.035497e-001
6.000000000104465e-002	-1.500000e+000	-3.000000e+000	-4.455352e+000	-5.000000e+000	9.048291e-001
6.000000000113396e-002	-1.500000e+000	-3.000000e+000	-4.366041e+000	-5.000000e+000	9.080341e-001
6.000000000131257e-002	-1.500000e+000	-3.000000e+000	-4.187427e+000	-5.000000e+000	9.148462e-001
6.000000000151037e-002	-1.500000e+000	-3.000000e+000	-3.989627e+000	-5.000000e+000	9.220930e-001
6.000000000181661e-002	-1.500000e+000	-3.000000e+000	-3.683393e+000	-5.000000e+000	9.328032e-001
6.000000000200000e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.388979e-001
6.000000000203624e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.393660e-001
6.000000000210872e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.402595e-001
6.000000000225368e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.420077e-001
6.000000000245211e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.443471e-001
6.000000000273405e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.475423e-001
6.000000000329794e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.535714e-001
6.000000000442570e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.645845e-001
6.000000000668122e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.837875e-001
6.000000001119227e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.013053e+000
6.000000001878687e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.041607e+000
6.000000002696641e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.050660e+000
6.000000003821986e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.039497e+000
6.000000005356893e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.012262e+000
6.000000006961842e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.953908e-001
6.000000008925599e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.925902e-001
6.000000011348531e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.949551e-001
6.000000014436147e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.969571e-001
6.000000020412422e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.984526e-001
6.000000032364970e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.992637e-001
6.000000055354018e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.996355e-001
6.000000096414850e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.998096e-001
6.000000173927578e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.998941e-001
6.000000321362479e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999381e-001
6.000000590647012e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999595e-001
6.000001129216079e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999707e-001
6.000002206354214e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999762e-001
6.000004360630482e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999785e-001
6.000008669183019e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999791e-001
6.000017286288091e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999791e-001
6.000034520498236e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999791e-001
6.492187500100000e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999791e-001
6.500000000099999e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999820e-001
6.500000000110000e-002	-1.400001e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.003308e+000
6.500000000130000e-002	-1.199994e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.009644e+000
6.500000000160278e-002	-8.972226e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.018454e+000
6.500000000193540e-002	-5.645998e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.027215e+000
6.500000000200000e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.028708e+000
6.500000000201493e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.028529e+000
6.500000000204481e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.028188e+000
6.500000000210457e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.027635e+000
6.500000000222408e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.026686e+000
6.500000000236471e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.025606e+000
6.500000000264594e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.023493e+000
6.500000000320841e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.019449e+000
6.500000000433336e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.012072e+000
6.500000000658325e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.000052e+000
6.500000001108304e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.835131e-001
6.500000002008260e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.652824e-001
6.500000003193547e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.599102e-001
6.500000005564120e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.740794e-001
6.500000007763869e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.903770e-001
6.500000009977636e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.986029e-001
6.500000012373484e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999685e-001
6.500000015702935e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999220e-001
6.500000022361835e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999790e-001
6.500000035679635e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999781e-001
6.500000062315234e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999863e-001
6.500000114634487e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999857e-001
6.500000202700502e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999869e-001
6.500000360988920e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999865e-001
6.500000657189808e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999868e-001
6.500001249591585e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999866e-001
6.500002434395137e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999868e-001
6.500004804002244e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999867e-001
6.500009543216455e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999868e-001
6.500019021644878e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999869e-001
6.500037978501724e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999869e-001
6.500075892215416e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.000010e+000
6.500085370643839e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	1.000006e+000
6.500104327500686e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
6.500142241214378e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
6.500218068641764e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
6.994987315845476e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
6.999999999999999e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
7.000000000010000e-002	-5.999895e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.968157e-001
7.000000000030000e-002	-7.999961e-001	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.907201e-001
7.000000000070000e-002	-1.199996e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.795541e-001
7.000000000100000e-002	-1.499992e+000	-3.000000e+000	-3.500000e+000	-5.000000e+000	9.721920e-001
7.000000000103133e-002	-1.500000e+000	-2.968664e+000	-3.500000e+000	-5.000000e+000	9.744141e-001
7.000000000109401e-002	-1.500000e+000	-2.905992e+000	-3.500000e+000	-5.000000e+000	9.794172e-001
7.000000000121935e-002	-1.500000e+000	-2.780648e+000	-3.500000e+000	-5.000000e+000	9.902734e-001
7.000000000140567e-002	-1.500000e+000	-2.594324e+000	-3.500000e+000	-5.000000e+000	1.007734e+000
7.000000000162426e-002	-1.500000e+000	-2.375735e+000	-3.500000e+000	-5.000000e+000	1.029187e+000
7.000000000200000e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.065268e+000
7.000000000204372e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.065215e+000
7.000000000213115e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.064408e+000
7.000000000230602e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.062112e+000
7.000000000256679e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.058758e+000
7.000000000299350e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.053699e+000
7.000000000384693e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.044895e+000
7.000000000555379e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.031251e+000
7.000000000896749e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.013929e+000
7.000000001572013e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.978523e-001
7.000000002502667e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.920512e-001
7.000000003546916e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.937919e-001
7.000000004656014e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.966226e-001
7.000000006874209e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.991300e-001
7.000000010365388e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999612e-001
7.000000016289042e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999903e-001
7.000000026626507e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999848e-001
7.000000047301437e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999865e-001
7.000000088651297e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999857e-001
7.000000171351016e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999863e-001
7.000000336750456e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999862e-001
7.000000667549336e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
7.000006621929172e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999863e-001
7.000012576309009e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999863e-001
7.000018530688845e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999863e-001
7.000024485068682e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999863e-001
7.000030439448518e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999863e-001
7.000036393828354e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999863e-001
7.000042348208191e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999863e-001
7.492187500100002e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999863e-001
7.500000000100000e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.000031e+000
7.500000000110001e-002	-1.400001e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.003225e+000
7.500000000130001e-002	-1.199994e+000	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.009466e+000
7.500000000161483e-002	-8.851767e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.018803e+000
7.500000000195525e-002	-5.447546e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.028302e+000
7.500000000200001e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.029460e+000
7.500000000201272e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.029318e+000
7.500000000203815e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.028997e+000
7.500000000208898e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.028379e+000
7.500000000219066e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.027231e+000
7.500000000231456e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.025895e+000
7.500000000256235e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.023404e+000
7.500000000305794e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.019039e+000
7.500000000404912e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.012297e+000
7.500000000603148e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	1.004221e+000
7.500000000999618e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.981925e-001
7.500000001792559e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.968858e-001
7.500000003142242e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.986630e-001
7.500000005070684e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.998145e-001
7.500000008560653e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999705e-001
7.500000015540594e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999763e-001
7.500000029500474e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999850e-001
7.500000054400159e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999854e-001
7.500000098642969e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
7.500000178173563e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999862e-001
7.500000329657240e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
7.500000602361259e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
7.500001123654873e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
7.500002166242102e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
7.500004189326684e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
7.500008235495849e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
7.500016327834179e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
7.500032512510838e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
7.992661697606907e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
8.000000000000000e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
